OH
120
3
3
20
20
112
112
58
58
6
6
8
8
80
80
32
32
480
480
40
40
128
128
40
40
112
112
20
20
29
29
144
144
7
7
80
80
480
480
29
29
2
2
20
20
40
40
80
80
8
8
48
48
160
160
112
112
20
20
40
40
24
24
32
32
13
13
52
52
12
12
80
80
144
144
108
108
20
20
3
3
80
80
4
4
4
4
40
40
40
40
112
112
103
103
32
32
14
14
32
32
14
14
32
32
160
160
47
47
224
224
8
8
10
10
32
32
16
16
112
112
104
104
80
80
192
192
26
26
80
80
32
32
14
14
28
28
80
80
103
103
20
20
80
80
432
432
4
4
32
32
32
32
40
40
480
480
48
48
256
256
40
40
26
26
32
32
64
64
26
26
80
80
40
40
80
80
23
23
12
12
108
108
160
160
28
28
40
40
144
144
96
96
24
24
16
16
40
40
23
23
34
34
32
32
20
20
20
20
120
120
480
480
6
6
40
40
6
6
10
10
7
7
4
4
40
40
21
21
64
64
40
40
16
16
40
40
32
32
112
112
80
80
13
13
4
4
154
154
4
4
80
80
80
80
26
26
56
56
2
2
56
56
32
32
120
120
40
40
96
96
120
120
24
24
20
20
11
11
20
20
120
120
32
32
8
8
64
64
7
7
2
2
2
2
20
20
6
6
13
13
10
10
32
32
14
14
48
48
32
32
32
32
8
8
56
56
32
32
3
3
80
80
9
9
24
24
32
32
32
32
10
10
16
16
2
2
20
20
12
12
20
20
160
160
28
28
32
32
13
13
36
36
13
13
120
120
13
13
72
72
32
32
32
32
32
32
60
60
10
10
8
8
34
34
432
432
120
120
32
32
72
72
26
26
40
40
64
64
256
256
10
10
80
80
58
58
40
40
52
52
13
13
40
40
416
416
4
4
8
8
28
28
40
40
34
34
240
240
10
10
40
40
20
20
4
4
10
10
40
40
13
13
80
80
40
40
4
4
10
10
32
32
10
10
80
80
20
20
20
20
73
73
40
40
10
10
32
32
7
7
32
32
77
77
68
68
28
28
64
64
72
72
13
13
13
13
32
32
32
32
16
16
40
40
56
56
160
160
32
32
20
20
20
20
160
160
26
26
10
10
63
63
120
120
13
13
96
96
2
2
13
13
8
8
20
20
120
120
12
12
20
20
120
120
40
40
16
16
64
64
28
28
4
4
3
3
64
64
84
84
40
40
40
40
28
28
6
6
26
26
8
8
16
16
24
24
16
16
28
28
32
32
29
29
20
20
224
224
384
384
16
16
32
32
80
80
32
32
20
20
45
45
28
28
56
56
160
160
40
40
32
32
26
26
16
16
16
16
256
256
13
13
128
128
80
80
13
13
32
32
48
48
112
112
32
32
120
120
40
40
79
79
28
28
13
13
80
80
128
128
16
16
8
8
8
8
80
80
32
32
256
256
56
56
26
26
20
20
10
10
120
120
52
52
29
29
24
24
20
20
24
24
160
160
20
20
36
36
120
120
32
32
94
94
80
80
40
40
10
10
14
14
40
40
13
13
5
5
72
72
20
20
40
40
2
2
40
40
167
167
112
112
32
32
64
64
10
10
36
36
120
120
20
20
333
333
128
128
14
14
10
10
72
72
7
7
64
64
32
32
40
40
40
40
8
8
56
56
94
94
29
29
29
29
48
48
32
32
45
45
20
20
32
32
20
20
32
32
7
7
29
29
40
40
40
40
20
20
16
16
80
80
7
7
104
104
11
11
80
80
80
80
64
64
52
52
7
7
40
40
32
32
64
64
32
32
3
3
56
56
12
12
120
120
24
24
20
20
40
40
32
32
120
120
16
16
80
80
16
16
160
160
13
13
80
80
80
80
104
104
7
7
24
24
80
80
40
40
40
40
135
135
240
240
32
32
80
80
6
6
29
29
104
104
104
104
28
28
11
11
10
10
80
80
80
80
56
56
160
160
80
80
160
160
13
13
13
13
12
12
80
80
80
80
10
10
40
40
160
160
24
24
12
12
36
36
32
32
14
14
104
104
2
2
14
14
48
48
144
144
20
20
10
10
16
16
7
7
80
80
160
160
40
40
10
10
10
10
64
64
28
28
20
20
40
40
20
20
40
40
16
16
16
16
104
104
80
80
40
40
20
20
40
40
12
12
21
21
13
13
8
8
168
168
18
18
51
51
40
40
20
20
160
160
32
32
480
480
80
80
36
36
128
128
144
144
32
32
32
32
160
160
480
480
216
216
40
40
32
32
28
28
56
56
80
80
8
8
64
64
6
6
14
14
160
160
112
112
14
14
48
48
20
20
120
120
16
16
4
4
72
72
40
40
32
32
80
80
26
26
120
120
144
144
36
36
20
20
80
80
40
40
10
10
13
13
32
32
21
21
3
3
80
80
64
64
32
32
36
36
13
13
14
14
120
120
120
120
28
28
40
40
20
20
12
12
96
96
20
20
16
16
32
32
104
104
64
64
160
160
160
160
104
104
4
4
80
80
40
40
208
208
16
16
13
13
72
72
256
256
42
42
120
120
108
108
72
72
48
48
13
13
32
32
1
1
12
12
16
16
144
144
52
52
32
32
80
80
128
128
8
8
26
26
80
80
77
77
16
16
80
80
12
12
52
52
320
320
10
10
10
10
64
64
10
10
6
6
32
32
2
2
32
32
6
6
112
112
32
32
480
480
128
128
160
160
40
40
40
40
45
45
60
60
13
13
480
480
10
10
52
52
13
13
64
64
26
26
32
32
20
20
20
20
48
48
23
23
32
32
