OH,OWB,ICB,OCB
16,6,64,128
16,6,64,128
8,20,64,32
8,20,64,32
9,3,128,128
9,3,128,128
416,84,1,4
416,84,1,4
23,7,64,64
23,7,64,64
24,8,64,16
24,8,64,16
40,10,256,39
40,10,256,39
20,5,128,512
20,5,128,512
16,40,16,64
16,40,16,64
10,4,64,2
10,4,64,2
10,4,256,128
10,4,256,128
180,52,16,16
180,52,16,16
40,8,64,16
40,8,64,16
5,2,64,32
5,2,64,32
240,64,16,13
240,64,16,13
64,32,64,3
64,32,64,3
48,128,8,16
48,128,8,16
3,4,256,256
3,4,256,256
160,32,64,45
160,32,64,45
8,2,64,16
8,2,64,16
10,4,128,128
10,4,128,128
16,8,32,32
16,8,32,32
120,32,32,32
120,32,32,32
4,5,512,128
4,5,512,128
10,2,64,3
10,2,64,3
20,4,64,1
20,4,64,1
256,52,16,13
256,52,16,13
11,3,128,256
11,3,128,256
120,32,32,13
120,32,32,13
32,8,128,4
32,8,128,4
32,8,32,29
32,8,32,29
52,11,32,32
52,11,32,32
336,160,1,8
336,160,1,8
4,4,64,64
4,4,64,64
84,32,32,32
84,32,32,32
14,3,128,26
14,3,128,26
48,32,32,32
48,32,32,32
20,5,256,52
20,5,256,52
18,4,64,2
18,4,64,2
80,16,32,7
80,16,32,7
120,32,32,32
120,32,32,32
48,32,64,16
48,32,64,16
40,10,32,90
40,10,32,90
56,20,16,64
56,20,16,64
18,5,512,128
18,5,512,128
96,32,32,32
96,32,32,32
12,5,64,256
12,5,64,256
6,4,64,2
6,4,64,2
17,12,64,64
17,12,64,64
2,4,64,16
2,4,64,16
26,11,32,64
26,11,32,64
40,8,64,12
40,8,64,12
224,45,16,15
224,45,16,15
72,32,32,32
72,32,32,32
23,23,16,32
23,23,16,32
40,8,64,26
40,8,64,26
14,4,64,64
14,4,64,64
80,16,64,13
80,16,64,13
32,7,128,128
32,7,128,128
24,32,32,32
24,32,32,32
125,42,8,16
125,42,8,16
20,4,64,23
20,4,64,23
128,26,16,23
128,26,16,23
80,16,32,20
80,16,32,20
101,23,32,32
101,23,32,32
240,160,1,8
240,160,1,8
120,32,32,4
120,32,32,4
20,5,512,13
20,5,512,13
96,32,32,32
96,32,32,32
80,16,64,13
80,16,64,13
20,4,64,16
20,4,64,16
32,8,32,128
32,8,32,128
160,32,64,3
160,32,64,3
40,10,32,103
40,10,32,103
28,6,64,116
28,6,64,116
32,16,32,32
32,16,32,32
20,4,64,1
20,4,64,1
480,160,1,4
480,160,1,4
8,16,64,2
8,16,64,2
45,13,64,64
45,13,64,64
94,21,16,32
94,21,16,32
40,10,64,256
40,10,64,256
32,7,64,32
32,7,64,32
40,8,64,64
40,8,64,64
20,4,64,32
20,4,64,32
12,8,64,32
12,8,64,32
56,16,32,32
56,16,32,32
80,20,16,26
80,20,16,26
120,32,32,4
120,32,32,4
480,160,1,7
480,160,1,7
9,6,128,128
9,6,128,128
64,32,64,64
64,32,64,64
24,10,32,128
24,10,32,128
32,7,64,52
32,7,64,52
12,4,64,16
12,4,64,16
32,8,32,10
32,8,32,10
12,32,32,32
12,32,32,32
20,5,64,77
20,5,64,77
160,40,16,52
160,40,16,52
10,2,64,4
10,2,64,4
16,11,32,64
16,11,32,64
64,40,64,64
64,40,64,64
32,8,128,3
32,8,128,3
16,20,32,128
16,20,32,128
51,12,32,64
51,12,32,64
26,6,64,90
26,6,64,90
48,16,32,32
48,16,32,32
13,3,128,256
13,3,128,256
40,10,128,20
40,10,128,20
32,8,32,13
32,8,32,13
13,3,384,180
13,3,384,180
32,16,64,2
32,16,64,2
40,10,32,128
40,10,32,128
160,32,16,5
160,32,16,5
208,42,8,10
208,42,8,10
42,42,8,16
42,42,8,16
80,20,128,26
80,20,128,26
12,32,32,32
12,32,32,32
3,6,128,128
3,6,128,128
17,12,64,64
17,12,64,64
40,16,64,32
40,16,64,32
20,10,32,128
20,10,32,128
20,5,256,410
20,5,256,410
32,8,32,4
32,8,32,4
20,4,128,128
20,4,128,128
48,32,32,32
48,32,32,32
12,10,128,64
12,10,128,64
29,8,32,32
29,8,32,32
3,6,64,128
3,6,64,128
4,4,64,64
4,4,64,64
20,8,38,32
20,8,38,32
20,4,64,3
20,4,64,3
36,10,256,64
36,10,256,64
32,16,64,64
32,16,64,64
26,7,64,128
26,7,64,128
20,4,128,103
20,4,128,103
8,4,64,64
8,4,64,64
160,32,64,15
160,32,64,15
6,3,128,256
6,3,128,256
14,3,128,26
14,3,128,26
80,32,64,2
80,32,64,2
80,16,16,13
80,16,16,13
48,20,64,32
48,20,64,32
128,26,32,4
128,26,32,4
13,4,256,52
13,4,256,52
28,6,128,64
28,6,128,64
4,8,64,64
4,8,64,64
3,6,64,128
3,6,64,128
80,20,16,52
80,20,16,52
36,32,32,32
36,32,32,32
13,3,256,180
13,3,256,180
32,7,64,128
32,7,64,128
13,3,128,26
13,3,128,26
6,3,128,256
6,3,128,256
32,16,64,3
32,16,64,3
8,4,128,128
8,4,128,128
52,11,32,26
52,11,32,26
20,4,64,13
20,4,64,13
80,16,64,45
80,16,64,45
80,20,64,116
80,20,64,116
24,32,32,32
24,32,32,32
36,32,32,32
36,32,32,32
24,32,32,32
24,32,32,32
64,80,1,16
64,80,1,16
13,3,128,256
13,3,128,256
14,3,128,128
14,3,128,128
480,160,8,1
480,160,8,1
40,8,64,64
40,8,64,64
9,2,64,32
9,2,64,32
48,32,16,16
48,32,16,16
26,6,64,128
26,6,64,128
160,32,64,13
160,32,64,13
80,16,16,2
80,16,16,2
7,3,256,256
7,3,256,256
6,6,128,128
6,6,128,128
16,8,64,32
16,8,64,32
10,8,32,32
10,8,32,32
32,7,64,20
32,7,64,20
20,5,256,128
20,5,256,128
20,5,256,512
20,5,256,512
12,12,32,64
12,12,32,64
40,8,64,64
40,8,64,64
52,11,32,20
52,11,32,20
4,7,64,64
4,7,64,64
108,32,32,32
108,32,32,32
40,10,128,32
40,10,128,32
20,8,128,6
20,8,128,6
160,40,16,20
160,40,16,20
16,11,32,64
16,11,32,64
18,4,64,64
18,4,64,64
20,4,64,64
20,4,64,64
256,52,16,16
256,52,16,16
20,8,64,64
20,8,64,64
52,13,64,13
52,13,64,13
13,8,32,6
13,8,32,6
160,32,64,7
160,32,64,7
26,13,32,64
26,13,32,64
32,7,64,32
32,7,64,32
14,6,128,128
14,6,128,128
56,16,16,16
56,16,16,16
16,40,64,16
16,40,64,16
4,5,128,512
4,5,128,512
24,8,64,64
24,8,64,64
32,8,32,32
32,8,32,32
80,16,32,20
80,16,32,20
68,23,32,32
68,23,32,32
32,8,32,5
32,8,32,5
80,16,64,1
80,16,64,1
104,21,16,13
104,21,16,13
56,12,64,39
56,12,64,39
13,3,128,231
13,3,128,231
23,8,128,6
23,8,128,6
36,8,64,64
36,8,64,64
20,4,64,15
20,4,64,15
160,32,64,1
160,32,64,1
10,2,64,26
10,2,64,26
37,13,64,32
37,13,64,32
10,2,64,12
10,2,64,12
416,84,1,8
416,84,1,8
240,64,16,23
240,64,16,23
64,13,32,32
64,13,32,32
56,12,32,58
56,12,32,58
104,26,32,15
104,26,32,15
36,8,64,3
36,8,64,3
64,32,64,16
64,32,64,16
256,52,1,16
256,52,1,16
64,13,32,52
64,13,32,52
108,32,32,32
108,32,32,32
32,8,32,20
32,8,32,20
4,2,64,64
4,2,64,64
26,6,64,64
26,6,64,64
80,32,64,64
80,32,64,64
160,32,64,5
160,32,64,5
84,32,32,32
84,32,32,32
20,5,64,256
20,5,64,256
36,32,32,32
36,32,32,32
256,52,16,2
256,52,16,2
160,32,64,2
160,32,64,2
1,2,64,3
1,2,64,3
80,16,64,5
80,16,64,5
73,21,16,32
73,21,16,32
18,4,64,64
18,4,64,64
40,10,64,103
40,10,64,103
3,3,128,128
3,3,128,128
4,8,32,32
4,8,32,32
18,4,64,32
18,4,64,32
320,80,1,7
320,80,1,7
240,64,16,20
240,64,16,20
26,7,128,64
26,7,128,64
128,26,16,16
128,26,16,16
40,8,64,15
40,8,64,15
64,13,64,13
64,13,64,13
56,12,64,39
56,12,64,39
8,16,64,3
8,16,64,3
40,8,64,5
40,8,64,5
29,7,128,128
29,7,128,128
40,8,32,13
40,8,32,13
40,10,128,13
40,10,128,13
4,10,64,256
4,10,64,256
14,3,128,52
14,3,128,52
160,32,16,10
160,32,16,10
13,3,128,180
13,3,128,180
16,5,64,256
16,5,64,256
28,6,64,39
28,6,64,39
32,32,64,16
32,32,64,16
12,8,64,16
12,8,64,16
20,4,128,90
20,4,128,90
480,160,8,1
480,160,8,1
20,4,64,45
20,4,64,45
16,8,64,16
16,8,64,16
51,12,64,64
51,12,64,64
32,7,64,45
32,7,64,45
416,84,1,6
416,84,1,6
40,20,128,32
40,20,128,32
52,11,32,13
52,11,32,13
11,6,64,128
11,6,64,128
16,8,64,64
16,8,64,64
10,2,64,32
10,2,64,32
40,8,64,39
40,8,64,39
84,21,16,32
84,21,16,32
80,32,64,32
80,32,64,32
80,20,64,32
80,20,64,32
160,40,64,39
160,40,64,39
24,8,64,64
24,8,64,64
120,32,32,26
120,32,32,26
20,4,128,64
20,4,128,64
11,21,16,32
11,21,16,32
26,8,32,32
26,8,32,32
36,8,64,64
36,8,64,64
80,20,32,26
80,20,32,26
6,5,512,64
6,5,512,64
39,26,32,32
39,26,32,32
13,8,32,32
13,8,32,32
52,11,32,32
52,11,32,32
60,32,32,32
60,32,32,32
128,32,16,16
128,32,16,16
112,23,32,20
112,23,32,20
64,13,32,39
64,13,32,39
32,20,32,128
32,20,32,128
120,32,32,10
120,32,32,10
48,20,128,32
48,20,128,32
12,4,256,128
12,4,256,128
108,32,32,32
108,32,32,32
14,3,128,39
14,3,128,39
20,13,32,64
20,13,32,64
224,45,16,16
224,45,16,16
80,20,64,58
80,20,64,58
48,32,64,64
48,32,64,64
7,8,32,32
7,8,32,32
8,16,64,64
8,16,64,64
40,10,256,52
40,10,256,52
32,7,64,64
32,7,64,64
20,5,256,256
20,5,256,256
32,8,128,4
32,8,128,4
36,8,64,64
36,8,64,64
292,84,1,8
292,84,1,8
2,4,64,64
2,4,64,64
40,8,64,26
40,8,64,26
120,32,32,16
120,32,32,16
80,16,64,16
80,16,64,16
52,11,32,45
52,11,32,45
12,3,128,128
12,3,128,128
160,32,64,2
160,32,64,2
4,8,64,64
4,8,64,64
160,32,16,7
160,32,16,7
96,64,16,32
96,64,16,32
4,3,256,256
4,3,256,256
2,2,64,2
2,2,64,2
40,10,128,7
40,10,128,7
208,42,8,16
208,42,8,16
160,40,16,12
160,40,16,12
416,84,1,5
416,84,1,5
20,4,64,10
20,4,64,10
4,4,256,128
4,4,256,128
6,6,128,128
6,6,128,128
192,128,8,16
192,128,8,16
80,20,64,64
80,20,64,64
20,4,128,26
20,4,128,26
64,20,16,64
64,20,16,64
24,16,64,3
24,16,64,3
40,8,64,2
40,8,64,2
120,32,32,26
120,32,32,26
8,20,16,64
8,20,16,64
16,4,64,64
16,4,64,64
108,32,32,32
108,32,32,32
26,8,32,32
26,8,32,32
128,40,16,64
128,40,16,64
20,4,64,5
20,4,64,5
20,4,64,32
20,4,64,32
80,20,128,4
80,20,128,4
256,52,16,15
256,52,16,15
112,23,16,32
112,23,16,32
10,2,64,10
10,2,64,10
32,8,32,7
32,8,32,7
2,3,384,256
2,3,384,256
10,4,64,16
10,4,64,16
32,7,64,39
32,7,64,39
80,20,128,10
80,20,128,10
160,40,64,13
160,40,64,13
28,8,64,2
28,8,64,2
13,13,64,64
13,13,64,64
20,5,256,512
20,5,256,512
2,5,256,512
2,5,256,512
10,3,128,256
10,3,128,256
80,32,16,16
80,32,16,16
56,12,32,20
56,12,32,20
224,45,16,4
224,45,16,4
32,13,64,32
32,13,64,32
4,4,64,16
4,4,64,16
4,8,64,64
4,8,64,64
32,7,64,52
32,7,64,52
116,26,32,32
116,26,32,32
64,16,64,16
64,16,64,16
26,7,64,64
26,7,64,64
7,8,32,32
7,8,32,32
32,8,32,29
32,8,32,29
192,160,8,1
192,160,8,1
224,45,16,2
224,45,16,2
32,8,32,13
32,8,32,13
7,2,64,3
7,2,64,3
14,3,128,103
14,3,128,103
160,40,16,2
160,40,16,2
32,8,32,20
32,8,32,20
26,6,64,90
26,6,64,90
160,40,64,16
160,40,64,16
36,32,32,32
36,32,32,32
32,8,32,32
32,8,32,32
2,5,256,128
2,5,256,128
52,13,64,23
52,13,64,23
128,32,64,16
128,32,64,16
13,3,128,256
13,3,128,256
28,8,64,64
28,8,64,64
160,40,16,10
160,40,16,10
40,10,32,116
40,10,32,116
12,32,32,32
12,32,32,32
24,16,32,32
24,16,32,32
13,3,128,52
13,3,128,52
4,5,64,256
4,5,64,256
2,3,128,256
2,3,128,256
13,13,64,64
13,13,64,64
120,32,32,23
120,32,32,23
32,8,32,32
32,8,32,32
40,10,64,231
40,10,64,231
12,23,16,32
12,23,16,32
120,32,32,20
120,32,32,20
40,10,64,52
40,10,64,52
32,7,64,23
32,7,64,23
32,8,32,16
32,8,32,16
96,40,64,64
96,40,64,64
80,16,64,16
80,16,64,16
80,20,64,26
80,20,64,26
13,3,256,256
13,3,256,256
202,45,1,16
202,45,1,16
7,2,64,32
7,2,64,32
40,10,128,64
40,10,128,64
120,32,32,7
120,32,32,7
72,32,32,32
72,32,32,32
40,8,32,32
40,8,32,32
32,7,64,39
32,7,64,39
20,4,64,7
20,4,64,7
60,32,32,32
60,32,32,32
26,13,64,64
26,13,64,64
20,4,64,4
20,4,64,4
32,8,32,4
32,8,32,4
36,8,64,64
36,8,64,64
16,7,64,64
16,7,64,64
20,5,512,64
20,5,512,64
80,16,64,16
80,16,64,16
40,8,64,39
40,8,64,39
96,40,16,16
96,40,16,16
20,4,64,13
20,4,64,13
20,8,64,3
20,8,64,3
64,20,64,128
64,20,64,128
12,23,32,32
12,23,32,32
160,32,16,4
160,32,16,4
3,2,64,16
3,2,64,16
160,32,16,10
160,32,16,10
20,5,256,26
20,5,256,26
32,7,64,13
32,7,64,13
32,8,32,13
32,8,32,13
64,13,64,52
64,13,64,52
48,16,64,16
48,16,64,16
128,32,64,64
128,32,64,64
4,8,64,64
4,8,64,64
84,32,32,32
84,32,32,32
32,8,32,23
32,8,32,23
32,7,64,20
32,7,64,20
8,8,64,64
8,8,64,64
20,4,64,52
20,4,64,52
160,32,64,52
160,32,64,52
224,80,1,16
224,80,1,16
7,8,128,6
7,8,128,6
40,8,64,20
40,8,64,20
13,3,128,231
13,3,128,231
7,8,32,128
7,8,32,128
40,8,64,7
40,8,64,7
20,5,512,128
20,5,512,128
32,8,32,10
32,8,32,10
32,8,32,26
32,8,32,26
216,64,16,32
216,64,16,32
20,5,256,39
20,5,256,39
8,5,256,128
8,5,256,128
40,8,64,58
40,8,64,58
160,32,64,3
160,32,64,3
80,16,32,4
80,16,32,4
14,3,128,77
14,3,128,77
48,16,64,32
48,16,64,32
32,8,32,32
32,8,32,32
40,10,128,231
40,10,128,231
48,32,64,16
48,32,64,16
160,32,64,2
160,32,64,2
80,20,32,52
80,20,32,52
32,8,32,32
32,8,32,32
32,8,32,32
32,8,32,32
26,7,128,20
26,7,128,20
20,4,64,26
20,4,64,26
40,8,64,23
40,8,64,23
20,8,32,32
20,8,32,32
112,45,1,16
112,45,1,16
40,8,64,4
40,8,64,4
7,3,128,128
7,3,128,128
26,8,32,32
26,8,32,32
120,32,32,26
120,32,32,26
13,3,256,205
13,3,256,205
73,26,32,16
73,26,32,16
20,4,64,4
20,4,64,4
79,23,16,32
79,23,16,32
320,80,1,12
320,80,1,12
40,8,64,52
40,8,64,52
28,10,256,64
28,10,256,64
40,10,64,256
40,10,64,256
12,8,64,64
12,8,64,64
32,8,32,4
32,8,32,4
32,16,64,16
32,16,64,16
32,8,32,32
32,8,32,32
224,45,1,12
224,45,1,12
224,45,1,10
224,45,1,10
20,5,512,64
20,5,512,64
26,6,64,13
26,6,64,13
28,8,64,64
28,8,64,64
160,32,64,7
160,32,64,7
8,8,64,16
8,8,64,16
28,10,32,128
28,10,32,128
80,20,64,103
80,20,64,103
20,4,64,16
20,4,64,16
32,7,64,45
32,7,64,45
10,2,64,2
10,2,64,2
20,4,64,64
20,4,64,64
120,32,32,7
120,32,32,7
20,5,256,205
20,5,256,205
13,3,384,128
13,3,384,128
4,4,256,256
4,4,256,256
160,32,16,13
160,32,16,13
64,13,64,20
64,13,64,20
32,8,128,6
32,8,128,6
160,32,64,3
160,32,64,3
40,10,128,256
40,10,128,256
24,16,64,32
24,16,64,32
32,32,64,32
32,32,64,32
32,16,64,32
32,16,64,32
24,8,64,64
24,8,64,64
40,8,64,16
40,8,64,16
56,12,64,13
56,12,64,13
20,4,64,20
20,4,64,20
56,12,32,39
56,12,32,39
32,7,128,58
32,7,128,58
24,16,64,2
24,16,64,2
52,26,16,32
52,26,16,32
120,32,32,7
120,32,32,7
3,3,384,256
3,3,384,256
29,8,32,32
29,8,32,32
12,8,64,64
12,8,64,64
20,5,256,52
20,5,256,52
128,26,32,23
128,26,32,23
80,16,32,16
80,16,32,16
28,6,128,116
28,6,128,116
18,4,64,16
18,4,64,16
13,4,256,39
13,4,256,39
8,8,64,64
8,8,64,64
40,8,64,3
40,8,64,3
120,32,32,29
120,32,32,29
108,32,32,32
108,32,32,32
231,52,16,16
231,52,16,16
32,7,64,13
32,7,64,13
32,8,38,13
32,8,38,13
52,11,32,64
52,11,32,64
6,2,64,16
6,2,64,16
6,4,64,64
6,4,64,64
160,40,16,13
160,40,16,13
32,10,64,256
32,10,64,256
32,11,32,64
32,11,32,64
4,8,64,32
4,8,64,32
40,10,128,13
40,10,128,13
32,8,64,64
32,8,64,64
28,6,128,90
28,6,128,90
40,10,128,45
40,10,128,45
20,8,64,16
20,8,64,16
28,8,64,32
28,8,64,32
120,32,32,32
120,32,32,32
64,16,64,16
64,16,64,16
8,20,64,64
8,20,64,64
240,64,16,16
240,64,16,16
80,16,64,64
80,16,64,64
120,32,32,23
120,32,32,23
63,21,16,32
63,21,16,32
20,8,64,64
20,8,64,64
12,5,512,64
12,5,512,64
6,5,256,128
6,5,256,128
14,3,128,39
14,3,128,39
160,32,64,26
160,32,64,26
80,16,64,2
80,16,64,2
5,3,128,128
5,3,128,128
480,128,8,4
480,128,8,4
39,13,64,64
39,13,64,64
32,8,32,10
32,8,32,10
128,26,32,32
128,26,32,32
20,4,128,128
20,4,128,128
4,4,128,128
4,4,128,128
32,7,128,116
32,7,128,116
104,21,16,16
104,21,16,16
13,8,32,32
13,8,32,32
26,7,128,52
26,7,128,52
56,12,64,20
56,12,64,20
16,8,64,16
16,8,64,16
7,8,38,32
7,8,38,32
20,5,64,205
20,5,64,205
14,3,128,64
14,3,128,64
40,8,64,32
40,8,64,32
40,8,64,7
40,8,64,7
6,6,64,128
6,6,64,128
64,13,64,64
64,13,64,64
160,40,64,7
160,40,64,7
7,13,64,64
7,13,64,64
80,20,128,23
80,20,128,23
56,12,32,32
56,12,32,32
29,8,38,32
29,8,38,32
112,23,32,26
112,23,32,26
256,52,16,10
256,52,16,10
80,20,128,32
80,20,128,32
13,3,256,231
13,3,256,231
26,6,64,64
26,6,64,64
14,3,128,128
14,3,128,128
8,2,64,32
8,2,64,32
24,8,64,64
24,8,64,64
9,2,64,16
9,2,64,16
56,16,64,3
56,16,64,3
256,52,1,8
256,52,1,8
120,32,32,29
120,32,32,29
26,26,32,32
26,26,32,32
32,7,128,13
32,7,128,13
80,16,64,58
80,16,64,58
12,32,32,32
12,32,32,32
56,12,64,52
56,12,64,52
32,8,32,26
32,8,32,26
64,16,16,16
64,16,16,16
40,16,64,2
40,16,64,2
64,32,16,16
64,32,16,16
32,20,64,32
32,20,64,32
144,64,16,32
144,64,16,32
416,84,1,4
416,84,1,4
157,45,1,16
157,45,1,16
72,20,32,128
72,20,32,128
24,32,32,32
24,32,32,32
20,4,128,116
20,4,128,116
20,4,128,52
20,4,128,52
40,8,64,5
40,8,64,5
32,8,32,26
32,8,32,26
120,32,32,10
120,32,32,10
160,32,64,4
160,32,64,4
10,2,64,16
10,2,64,16
128,26,32,20
128,26,32,20
20,8,32,6
20,8,32,6
72,16,32,32
72,16,32,32
32,8,32,20
32,8,32,20
20,4,64,1
20,4,64,1
20,5,256,13
20,5,256,13
80,16,64,3
80,16,64,3
24,10,128,64
24,10,128,64
16,10,256,64
16,10,256,64
14,3,128,13
14,3,128,13
32,7,64,128
32,7,64,128
4,8,32,32
4,8,32,32
80,16,32,32
80,16,32,32
12,6,128,128
12,6,128,128
20,5,64,128
20,5,64,128
32,7,128,20
32,7,128,20
16,32,64,64
16,32,64,64
40,10,128,26
40,10,128,26
5,3,128,128
5,3,128,128
52,13,64,20
52,13,64,20
16,32,64,64
16,32,64,64
80,16,32,10
80,16,32,10
112,40,16,16
112,40,16,16
7,3,256,256
7,3,256,256
2,5,64,256
2,5,64,256
80,16,64,1
80,16,64,1
8,3,128,256
8,3,128,256
20,8,32,32
20,8,32,32
80,16,32,29
80,16,32,29
40,8,64,10
40,8,64,10
12,32,32,32
12,32,32,32
32,8,128,2
32,8,128,2
112,23,32,4
112,23,32,4
12,8,64,64
12,8,64,64
10,2,64,16
10,2,64,16
80,20,64,32
80,20,64,32
60,32,32,32
60,32,32,32
14,3,128,128
14,3,128,128
32,8,32,4
32,8,32,4
52,11,32,64
52,11,32,64
52,11,32,39
52,11,32,39
333,84,1,8
333,84,1,8
16,16,32,32
16,16,32,32
20,8,32,32
20,8,32,32
4,2,64,2
4,2,64,2
20,5,128,103
20,5,128,103
10,7,64,128
10,7,64,128
13,3,256,26
13,3,256,26
48,32,64,3
48,32,64,3
80,16,64,12
80,16,64,12
32,7,64,116
32,7,64,116
23,8,32,32
23,8,32,32
1,2,64,64
1,2,64,64
108,32,32,32
108,32,32,32
20,8,32,32
20,8,32,32
2,2,64,16
2,2,64,16
8,4,256,128
8,4,256,128
80,20,64,77
80,20,64,77
80,32,16,16
80,32,16,16
208,42,8,4
208,42,8,4
24,8,64,2
24,8,64,2
8,5,128,512
8,5,128,512
64,13,64,7
64,13,64,7
10,3,128,128
10,3,128,128
160,40,64,26
160,40,64,26
12,5,128,512
12,5,128,512
64,13,64,32
64,13,64,32
56,12,64,45
56,12,64,45
64,13,64,58
64,13,64,58
240,64,16,32
240,64,16,32
24,10,128,256
24,10,128,256
40,8,64,58
40,8,64,58
19,6,64,128
19,6,64,128
128,40,64,16
128,40,64,16
80,16,64,7
80,16,64,7
40,10,128,32
40,10,128,32
160,40,16,15
160,40,16,15
72,16,16,16
72,16,16,16
40,8,64,3
40,8,64,3
24,8,64,64
24,8,64,64
6,11,32,64
6,11,32,64
13,3,384,77
13,3,384,77
32,8,32,4
32,8,32,4
256,52,1,7
256,52,1,7
160,32,64,64
160,32,64,64
8,16,64,64
8,16,64,64
80,20,16,32
80,20,16,32
112,45,16,16
112,45,16,16
56,12,64,7
56,12,64,7
23,7,64,32
23,7,64,32
224,45,1,15
224,45,1,15
20,4,64,3
20,4,64,3
24,32,32,32
24,32,32,32
7,7,64,64
7,7,64,64
20,4,128,116
20,4,128,116
256,52,1,10
256,52,1,10
64,20,128,32
64,20,128,32
7,13,64,64
7,13,64,64
32,8,32,4
32,8,32,4
20,7,64,32
20,7,64,32
21,42,8,16
21,42,8,16
80,16,64,58
80,16,64,58
10,2,64,8
10,2,64,8
96,32,32,32
96,32,32,32
128,26,32,16
128,26,32,16
112,40,64,64
112,40,64,64
32,8,32,7
32,8,32,7
56,12,64,32
56,12,64,32
64,16,32,32
64,16,32,32
120,32,32,26
120,32,32,26
13,4,256,26
13,4,256,26
180,52,1,16
180,52,1,16
72,32,32,32
72,32,32,32
68,45,16,16
68,45,16,16
80,16,64,1
80,16,64,1
480,160,8,1
480,160,8,1
36,8,64,64
36,8,64,64
160,32,64,1
160,32,64,1
160,32,64,39
160,32,64,39
32,8,32,16
32,8,32,16
32,7,128,90
32,7,128,90
112,23,32,13
112,23,32,13
104,26,32,12
104,26,32,12
