OH,OWB,ICB,OCB
80,20,64,128
80,20,64,128
80,20,64,128
80,20,64,128
80,20,64,128
80,20,64,128
80,20,64,128
80,20,64,128
80,20,64,128
80,20,64,128
80,20,64,128
80,20,64,128
80,20,64,128
80,20,64,128
80,20,64,128
80,20,64,128
80,20,64,128
80,20,64,128
80,20,64,128
12,3,128,128
12,3,128,128
12,3,128,128
12,3,128,128
12,3,128,128
12,3,128,128
12,3,128,128
12,3,128,128
12,3,128,128
12,3,128,128
12,3,128,128
12,3,128,128
12,3,128,128
12,3,128,128
12,3,128,128
12,3,128,128
12,3,128,128
12,3,128,128
12,3,128,128
12,3,128,128
12,3,128,128
80,16,64,20
80,16,64,20
80,16,64,20
80,16,64,20
80,16,64,20
80,16,64,20
80,16,64,20
80,16,64,20
80,16,64,20
80,16,64,20
80,16,64,20
80,16,64,20
80,16,64,20
80,16,64,20
80,16,64,20
80,16,64,20
80,16,64,20
80,16,64,20
80,16,64,20
80,16,64,20
80,16,64,20
6,11,32,64
6,11,32,64
6,11,32,64
6,11,32,64
6,11,32,64
6,11,32,64
6,11,32,64
6,11,32,64
6,11,32,64
6,11,32,64
6,11,32,64
6,11,32,64
6,11,32,64
6,11,32,64
6,11,32,64
6,11,32,64
6,11,32,64
6,11,32,64
6,11,32,64
6,11,32,64
6,11,32,64
10,8,32,32
10,8,32,32
10,8,32,32
10,8,32,32
10,8,32,32
10,8,32,32
10,8,32,32
10,8,32,32
10,8,32,32
10,8,32,32
10,8,32,32
10,8,32,32
10,8,32,32
10,8,32,32
10,8,32,32
10,8,32,32
10,8,32,32
10,8,32,32
10,8,32,32
10,8,32,32
10,8,32,32
48,20,32,128
48,20,32,128
48,20,32,128
48,20,32,128
48,20,32,128
48,20,32,128
48,20,32,128
48,20,32,128
48,20,32,128
48,20,32,128
48,20,32,128
48,20,32,128
48,20,32,128
48,20,32,128
48,20,32,128
48,20,32,128
48,20,32,128
48,20,32,128
48,20,32,128
48,20,32,128
48,20,32,128
80,16,32,4
80,16,32,4
80,16,32,4
80,16,32,4
80,16,32,4
80,16,32,4
80,16,32,4
80,16,32,4
80,16,32,4
80,16,32,4
80,16,32,4
80,16,32,4
80,16,32,4
80,16,32,4
80,16,32,4
80,16,32,4
80,16,32,4
80,16,32,4
80,16,32,4
80,16,32,4
80,16,32,4
20,4,64,39
20,4,64,39
20,4,64,39
20,4,64,39
20,4,64,39
20,4,64,39
20,4,64,39
20,4,64,39
20,4,64,39
20,4,64,39
20,4,64,39
20,4,64,39
20,4,64,39
20,4,64,39
20,4,64,39
20,4,64,39
20,4,64,39
20,4,64,39
20,4,64,39
20,4,64,39
20,4,64,39
32,8,32,16
32,8,32,16
32,8,32,16
32,8,32,16
32,8,32,16
32,8,32,16
32,8,32,16
32,8,32,16
32,8,32,16
32,8,32,16
32,8,32,16
32,8,32,16
32,8,32,16
32,8,32,16
32,8,32,16
32,8,32,16
32,8,32,16
32,8,32,16
32,8,32,16
32,8,32,16
32,8,32,16
40,10,128,52
40,10,128,52
40,10,128,52
40,10,128,52
40,10,128,52
40,10,128,52
40,10,128,52
40,10,128,52
40,10,128,52
40,10,128,52
40,10,128,52
40,10,128,52
40,10,128,52
40,10,128,52
40,10,128,52
40,10,128,52
40,10,128,52
40,10,128,52
40,10,128,52
40,10,128,52
40,10,128,52
72,16,64,16
72,16,64,16
72,16,64,16
72,16,64,16
72,16,64,16
72,16,64,16
72,16,64,16
72,16,64,16
72,16,64,16
72,16,64,16
72,16,64,16
72,16,64,16
72,16,64,16
72,16,64,16
72,16,64,16
72,16,64,16
72,16,64,16
72,16,64,16
72,16,64,16
72,16,64,16
72,16,64,16
20,5,256,39
20,5,256,39
20,5,256,39
20,5,256,39
20,5,256,39
20,5,256,39
20,5,256,39
20,5,256,39
20,5,256,39
20,5,256,39
20,5,256,39
20,5,256,39
20,5,256,39
20,5,256,39
20,5,256,39
20,5,256,39
20,5,256,39
20,5,256,39
20,5,256,39
20,5,256,39
20,5,256,39
84,26,32,16
84,26,32,16
84,26,32,16
84,26,32,16
84,26,32,16
84,26,32,16
84,26,32,16
84,26,32,16
84,26,32,16
84,26,32,16
84,26,32,16
84,26,32,16
84,26,32,16
84,26,32,16
84,26,32,16
84,26,32,16
84,26,32,16
84,26,32,16
84,26,32,16
84,26,32,16
84,26,32,16
40,8,64,39
40,8,64,39
40,8,64,39
40,8,64,39
40,8,64,39
40,8,64,39
40,8,64,39
40,8,64,39
40,8,64,39
40,8,64,39
40,8,64,39
40,8,64,39
40,8,64,39
40,8,64,39
40,8,64,39
40,8,64,39
40,8,64,39
40,8,64,39
40,8,64,39
40,8,64,39
40,8,64,39
32,8,32,64
32,8,32,64
32,8,32,64
32,8,32,64
32,8,32,64
32,8,32,64
32,8,32,64
32,8,32,64
32,8,32,64
32,8,32,64
32,8,32,64
32,8,32,64
32,8,32,64
32,8,32,64
32,8,32,64
32,8,32,64
32,8,32,64
32,8,32,64
32,8,32,64
32,8,32,64
32,8,32,64
104,21,16,23
104,21,16,23
104,21,16,23
104,21,16,23
104,21,16,23
104,21,16,23
104,21,16,23
104,21,16,23
104,21,16,23
104,21,16,23
104,21,16,23
104,21,16,23
104,21,16,23
104,21,16,23
104,21,16,23
104,21,16,23
104,21,16,23
104,21,16,23
104,21,16,23
104,21,16,23
104,21,16,23
12,8,64,64
12,8,64,64
12,8,64,64
12,8,64,64
12,8,64,64
12,8,64,64
12,8,64,64
12,8,64,64
12,8,64,64
12,8,64,64
12,8,64,64
12,8,64,64
12,8,64,64
12,8,64,64
12,8,64,64
12,8,64,64
12,8,64,64
12,8,64,64
12,8,64,64
12,8,64,64
12,8,64,64
3,2,64,3
3,2,64,3
3,2,64,3
3,2,64,3
3,2,64,3
3,2,64,3
3,2,64,3
3,2,64,3
3,2,64,3
3,2,64,3
3,2,64,3
3,2,64,3
3,2,64,3
3,2,64,3
3,2,64,3
3,2,64,3
3,2,64,3
3,2,64,3
3,2,64,3
3,2,64,3
3,2,64,3
160,40,64,58
160,40,64,58
160,40,64,58
160,40,64,58
160,40,64,58
160,40,64,58
160,40,64,58
160,40,64,58
160,40,64,58
160,40,64,58
160,40,64,58
160,40,64,58
160,40,64,58
160,40,64,58
160,40,64,58
160,40,64,58
160,40,64,58
160,40,64,58
160,40,64,58
160,40,64,58
160,40,64,58
28,6,128,52
28,6,128,52
28,6,128,52
28,6,128,52
28,6,128,52
28,6,128,52
28,6,128,52
28,6,128,52
28,6,128,52
28,6,128,52
28,6,128,52
28,6,128,52
28,6,128,52
28,6,128,52
28,6,128,52
28,6,128,52
28,6,128,52
28,6,128,52
28,6,128,52
28,6,128,52
28,6,128,52
26,26,32,32
26,26,32,32
26,26,32,32
26,26,32,32
26,26,32,32
26,26,32,32
26,26,32,32
26,26,32,32
26,26,32,32
26,26,32,32
26,26,32,32
26,26,32,32
26,26,32,32
26,26,32,32
26,26,32,32
26,26,32,32
26,26,32,32
26,26,32,32
26,26,32,32
26,26,32,32
26,26,32,32
32,7,64,7
32,7,64,7
32,7,64,7
32,7,64,7
32,7,64,7
32,7,64,7
32,7,64,7
32,7,64,7
32,7,64,7
32,7,64,7
32,7,64,7
32,7,64,7
32,7,64,7
32,7,64,7
32,7,64,7
32,7,64,7
32,7,64,7
32,7,64,7
32,7,64,7
32,7,64,7
32,7,64,7
80,16,64,26
80,16,64,26
80,16,64,26
80,16,64,26
80,16,64,26
80,16,64,26
80,16,64,26
80,16,64,26
80,16,64,26
80,16,64,26
80,16,64,26
80,16,64,26
80,16,64,26
80,16,64,26
80,16,64,26
80,16,64,26
80,16,64,26
80,16,64,26
80,16,64,26
80,16,64,26
80,16,64,26
9,3,128,128
9,3,128,128
9,3,128,128
9,3,128,128
9,3,128,128
9,3,128,128
9,3,128,128
9,3,128,128
9,3,128,128
9,3,128,128
9,3,128,128
9,3,128,128
9,3,128,128
9,3,128,128
9,3,128,128
9,3,128,128
9,3,128,128
9,3,128,128
9,3,128,128
9,3,128,128
9,3,128,128
12,4,64,64
12,4,64,64
12,4,64,64
12,4,64,64
12,4,64,64
12,4,64,64
12,4,64,64
12,4,64,64
12,4,64,64
12,4,64,64
12,4,64,64
12,4,64,64
12,4,64,64
12,4,64,64
12,4,64,64
12,4,64,64
12,4,64,64
12,4,64,64
12,4,64,64
12,4,64,64
12,4,64,64
28,8,64,64
28,8,64,64
28,8,64,64
28,8,64,64
28,8,64,64
28,8,64,64
28,8,64,64
28,8,64,64
28,8,64,64
28,8,64,64
28,8,64,64
28,8,64,64
28,8,64,64
28,8,64,64
28,8,64,64
28,8,64,64
28,8,64,64
28,8,64,64
28,8,64,64
28,8,64,64
28,8,64,64
128,26,16,32
128,26,16,32
128,26,16,32
128,26,16,32
128,26,16,32
128,26,16,32
128,26,16,32
128,26,16,32
128,26,16,32
128,26,16,32
128,26,16,32
128,26,16,32
128,26,16,32
128,26,16,32
128,26,16,32
128,26,16,32
128,26,16,32
128,26,16,32
128,26,16,32
128,26,16,32
128,26,16,32
20,4,64,58
20,4,64,58
20,4,64,58
20,4,64,58
20,4,64,58
20,4,64,58
20,4,64,58
20,4,64,58
20,4,64,58
20,4,64,58
20,4,64,58
20,4,64,58
20,4,64,58
20,4,64,58
20,4,64,58
20,4,64,58
20,4,64,58
20,4,64,58
20,4,64,58
20,4,64,58
20,4,64,58
32,7,64,13
32,7,64,13
32,7,64,13
32,7,64,13
32,7,64,13
32,7,64,13
32,7,64,13
32,7,64,13
32,7,64,13
32,7,64,13
32,7,64,13
32,7,64,13
32,7,64,13
32,7,64,13
32,7,64,13
32,7,64,13
32,7,64,13
32,7,64,13
32,7,64,13
32,7,64,13
32,7,64,13
160,32,64,32
160,32,64,32
160,32,64,32
160,32,64,32
160,32,64,32
160,32,64,32
160,32,64,32
160,32,64,32
160,32,64,32
160,32,64,32
160,32,64,32
160,32,64,32
160,32,64,32
160,32,64,32
160,32,64,32
160,32,64,32
160,32,64,32
160,32,64,32
160,32,64,32
160,32,64,32
160,32,64,32
48,32,64,3
48,32,64,3
48,32,64,3
48,32,64,3
48,32,64,3
48,32,64,3
48,32,64,3
48,32,64,3
48,32,64,3
48,32,64,3
48,32,64,3
48,32,64,3
48,32,64,3
48,32,64,3
48,32,64,3
48,32,64,3
48,32,64,3
48,32,64,3
48,32,64,3
48,32,64,3
48,32,64,3
13,3,128,256
13,3,128,256
13,3,128,256
13,3,128,256
13,3,128,256
13,3,128,256
13,3,128,256
13,3,128,256
13,3,128,256
13,3,128,256
13,3,128,256
13,3,128,256
13,3,128,256
13,3,128,256
13,3,128,256
13,3,128,256
13,3,128,256
13,3,128,256
13,3,128,256
13,3,128,256
13,3,128,256
96,32,64,16
96,32,64,16
96,32,64,16
96,32,64,16
96,32,64,16
96,32,64,16
96,32,64,16
96,32,64,16
96,32,64,16
96,32,64,16
96,32,64,16
96,32,64,16
96,32,64,16
96,32,64,16
96,32,64,16
96,32,64,16
96,32,64,16
96,32,64,16
96,32,64,16
96,32,64,16
96,32,64,16
120,32,32,13
120,32,32,13
120,32,32,13
120,32,32,13
120,32,32,13
120,32,32,13
120,32,32,13
120,32,32,13
120,32,32,13
120,32,32,13
120,32,32,13
120,32,32,13
120,32,32,13
120,32,32,13
120,32,32,13
120,32,32,13
120,32,32,13
120,32,32,13
120,32,32,13
120,32,32,13
120,32,32,13
40,8,64,20
40,8,64,20
40,8,64,20
40,8,64,20
40,8,64,20
40,8,64,20
40,8,64,20
40,8,64,20
40,8,64,20
40,8,64,20
40,8,64,20
40,8,64,20
40,8,64,20
40,8,64,20
40,8,64,20
40,8,64,20
40,8,64,20
40,8,64,20
40,8,64,20
40,8,64,20
40,8,64,20
120,32,32,29
120,32,32,29
120,32,32,29
120,32,32,29
120,32,32,29
120,32,32,29
120,32,32,29
120,32,32,29
120,32,32,29
120,32,32,29
120,32,32,29
120,32,32,29
120,32,32,29
120,32,32,29
120,32,32,29
120,32,32,29
120,32,32,29
120,32,32,29
120,32,32,29
120,32,32,29
120,32,32,29
32,16,64,2
32,16,64,2
32,16,64,2
32,16,64,2
32,16,64,2
32,16,64,2
32,16,64,2
32,16,64,2
32,16,64,2
32,16,64,2
32,16,64,2
32,16,64,2
32,16,64,2
32,16,64,2
32,16,64,2
32,16,64,2
32,16,64,2
32,16,64,2
32,16,64,2
32,16,64,2
32,16,64,2
42,11,32,64
42,11,32,64
42,11,32,64
42,11,32,64
42,11,32,64
42,11,32,64
42,11,32,64
42,11,32,64
42,11,32,64
42,11,32,64
42,11,32,64
42,11,32,64
42,11,32,64
42,11,32,64
42,11,32,64
42,11,32,64
42,11,32,64
42,11,32,64
42,11,32,64
42,11,32,64
42,11,32,64
7,13,64,64
7,13,64,64
7,13,64,64
7,13,64,64
7,13,64,64
7,13,64,64
7,13,64,64
7,13,64,64
7,13,64,64
7,13,64,64
7,13,64,64
7,13,64,64
7,13,64,64
7,13,64,64
7,13,64,64
7,13,64,64
7,13,64,64
7,13,64,64
7,13,64,64
7,13,64,64
7,13,64,64
6,3,128,256
6,3,128,256
6,3,128,256
6,3,128,256
6,3,128,256
6,3,128,256
6,3,128,256
6,3,128,256
6,3,128,256
6,3,128,256
6,3,128,256
6,3,128,256
6,3,128,256
6,3,128,256
6,3,128,256
6,3,128,256
6,3,128,256
6,3,128,256
6,3,128,256
6,3,128,256
6,3,128,256
80,16,32,32
80,16,32,32
80,16,32,32
80,16,32,32
80,16,32,32
80,16,32,32
80,16,32,32
80,16,32,32
80,16,32,32
80,16,32,32
80,16,32,32
80,16,32,32
80,16,32,32
80,16,32,32
80,16,32,32
80,16,32,32
80,16,32,32
80,16,32,32
80,16,32,32
80,16,32,32
80,16,32,32
12,4,256,128
12,4,256,128
12,4,256,128
12,4,256,128
12,4,256,128
12,4,256,128
12,4,256,128
12,4,256,128
12,4,256,128
12,4,256,128
12,4,256,128
12,4,256,128
12,4,256,128
12,4,256,128
12,4,256,128
12,4,256,128
12,4,256,128
12,4,256,128
12,4,256,128
12,4,256,128
12,4,256,128
256,52,16,13
256,52,16,13
256,52,16,13
256,52,16,13
256,52,16,13
256,52,16,13
256,52,16,13
256,52,16,13
256,52,16,13
256,52,16,13
256,52,16,13
256,52,16,13
256,52,16,13
256,52,16,13
256,52,16,13
256,52,16,13
256,52,16,13
256,52,16,13
256,52,16,13
256,52,16,13
256,52,16,13
4,8,64,2
4,8,64,2
4,8,64,2
4,8,64,2
4,8,64,2
4,8,64,2
4,8,64,2
4,8,64,2
4,8,64,2
4,8,64,2
4,8,64,2
4,8,64,2
4,8,64,2
4,8,64,2
4,8,64,2
4,8,64,2
4,8,64,2
4,8,64,2
4,8,64,2
4,8,64,2
4,8,64,2
480,128,8,2
480,128,8,2
480,128,8,2
480,128,8,2
480,128,8,2
480,128,8,2
480,128,8,2
480,128,8,2
480,128,8,2
480,128,8,2
480,128,8,2
480,128,8,2
480,128,8,2
480,128,8,2
480,128,8,2
480,128,8,2
480,128,8,2
480,128,8,2
480,128,8,2
480,128,8,2
480,128,8,2
4,8,32,32
4,8,32,32
4,8,32,32
4,8,32,32
4,8,32,32
4,8,32,32
4,8,32,32
4,8,32,32
4,8,32,32
4,8,32,32
4,8,32,32
4,8,32,32
4,8,32,32
4,8,32,32
4,8,32,32
4,8,32,32
4,8,32,32
4,8,32,32
4,8,32,32
4,8,32,32
4,8,32,32
32,8,32,26
32,8,32,26
32,8,32,26
32,8,32,26
32,8,32,26
32,8,32,26
32,8,32,26
32,8,32,26
32,8,32,26
32,8,32,26
32,8,32,26
32,8,32,26
32,8,32,26
32,8,32,26
32,8,32,26
32,8,32,26
32,8,32,26
32,8,32,26
32,8,32,26
32,8,32,26
32,8,32,26
24,20,128,32
24,20,128,32
24,20,128,32
24,20,128,32
24,20,128,32
24,20,128,32
24,20,128,32
24,20,128,32
24,20,128,32
24,20,128,32
24,20,128,32
24,20,128,32
24,20,128,32
24,20,128,32
24,20,128,32
24,20,128,32
24,20,128,32
24,20,128,32
24,20,128,32
24,20,128,32
24,20,128,32
432,128,8,16
432,128,8,16
432,128,8,16
432,128,8,16
432,128,8,16
432,128,8,16
432,128,8,16
432,128,8,16
432,128,8,16
432,128,8,16
432,128,8,16
432,128,8,16
432,128,8,16
432,128,8,16
432,128,8,16
432,128,8,16
432,128,8,16
432,128,8,16
432,128,8,16
432,128,8,16
432,128,8,16
208,42,8,16
208,42,8,16
208,42,8,16
208,42,8,16
208,42,8,16
208,42,8,16
208,42,8,16
208,42,8,16
208,42,8,16
208,42,8,16
208,42,8,16
208,42,8,16
208,42,8,16
208,42,8,16
208,42,8,16
208,42,8,16
208,42,8,16
208,42,8,16
208,42,8,16
208,42,8,16
208,42,8,16
40,8,64,58
40,8,64,58
40,8,64,58
40,8,64,58
40,8,64,58
40,8,64,58
40,8,64,58
40,8,64,58
40,8,64,58
40,8,64,58
40,8,64,58
40,8,64,58
40,8,64,58
40,8,64,58
40,8,64,58
40,8,64,58
40,8,64,58
40,8,64,58
40,8,64,58
40,8,64,58
40,8,64,58
160,32,16,4
160,32,16,4
160,32,16,4
160,32,16,4
160,32,16,4
160,32,16,4
160,32,16,4
160,32,16,4
160,32,16,4
160,32,16,4
160,32,16,4
160,32,16,4
160,32,16,4
160,32,16,4
160,32,16,4
160,32,16,4
160,32,16,4
160,32,16,4
160,32,16,4
160,32,16,4
160,32,16,4
40,8,64,20
40,8,64,20
40,8,64,20
40,8,64,20
40,8,64,20
40,8,64,20
40,8,64,20
40,8,64,20
40,8,64,20
40,8,64,20
40,8,64,20
40,8,64,20
40,8,64,20
40,8,64,20
40,8,64,20
40,8,64,20
40,8,64,20
40,8,64,20
40,8,64,20
40,8,64,20
40,8,64,20
128,26,32,4
128,26,32,4
128,26,32,4
128,26,32,4
128,26,32,4
128,26,32,4
128,26,32,4
128,26,32,4
128,26,32,4
128,26,32,4
128,26,32,4
128,26,32,4
128,26,32,4
128,26,32,4
128,26,32,4
128,26,32,4
128,26,32,4
128,26,32,4
128,26,32,4
128,26,32,4
128,26,32,4
8,3,128,256
8,3,128,256
8,3,128,256
8,3,128,256
8,3,128,256
8,3,128,256
8,3,128,256
8,3,128,256
8,3,128,256
8,3,128,256
8,3,128,256
8,3,128,256
8,3,128,256
8,3,128,256
8,3,128,256
8,3,128,256
8,3,128,256
8,3,128,256
8,3,128,256
8,3,128,256
8,3,128,256
12,4,64,16
12,4,64,16
12,4,64,16
12,4,64,16
12,4,64,16
12,4,64,16
12,4,64,16
12,4,64,16
12,4,64,16
12,4,64,16
12,4,64,16
12,4,64,16
12,4,64,16
12,4,64,16
12,4,64,16
12,4,64,16
12,4,64,16
12,4,64,16
12,4,64,16
12,4,64,16
12,4,64,16
80,16,64,1
80,16,64,1
80,16,64,1
80,16,64,1
80,16,64,1
80,16,64,1
80,16,64,1
80,16,64,1
80,16,64,1
80,16,64,1
80,16,64,1
80,16,64,1
80,16,64,1
80,16,64,1
80,16,64,1
80,16,64,1
80,16,64,1
80,16,64,1
80,16,64,1
80,16,64,1
80,16,64,1
10,2,64,2
10,2,64,2
10,2,64,2
10,2,64,2
10,2,64,2
10,2,64,2
10,2,64,2
10,2,64,2
10,2,64,2
10,2,64,2
10,2,64,2
10,2,64,2
10,2,64,2
10,2,64,2
10,2,64,2
10,2,64,2
10,2,64,2
10,2,64,2
10,2,64,2
10,2,64,2
10,2,64,2
120,32,32,20
120,32,32,20
120,32,32,20
120,32,32,20
120,32,32,20
120,32,32,20
120,32,32,20
120,32,32,20
120,32,32,20
120,32,32,20
120,32,32,20
120,32,32,20
120,32,32,20
120,32,32,20
120,32,32,20
120,32,32,20
120,32,32,20
120,32,32,20
120,32,32,20
120,32,32,20
120,32,32,20
96,32,16,16
96,32,16,16
96,32,16,16
96,32,16,16
96,32,16,16
96,32,16,16
96,32,16,16
96,32,16,16
96,32,16,16
96,32,16,16
96,32,16,16
96,32,16,16
96,32,16,16
96,32,16,16
96,32,16,16
96,32,16,16
96,32,16,16
96,32,16,16
96,32,16,16
96,32,16,16
96,32,16,16
4,4,64,64
4,4,64,64
4,4,64,64
4,4,64,64
4,4,64,64
4,4,64,64
4,4,64,64
4,4,64,64
4,4,64,64
4,4,64,64
4,4,64,64
4,4,64,64
4,4,64,64
4,4,64,64
4,4,64,64
4,4,64,64
4,4,64,64
4,4,64,64
4,4,64,64
4,4,64,64
4,4,64,64
8,20,64,32
8,20,64,32
8,20,64,32
8,20,64,32
8,20,64,32
8,20,64,32
8,20,64,32
8,20,64,32
8,20,64,32
8,20,64,32
8,20,64,32
8,20,64,32
8,20,64,32
8,20,64,32
8,20,64,32
8,20,64,32
8,20,64,32
8,20,64,32
8,20,64,32
8,20,64,32
8,20,64,32
32,8,38,32
32,8,38,32
32,8,38,32
32,8,38,32
32,8,38,32
32,8,38,32
32,8,38,32
32,8,38,32
32,8,38,32
32,8,38,32
32,8,38,32
32,8,38,32
32,8,38,32
32,8,38,32
32,8,38,32
32,8,38,32
32,8,38,32
32,8,38,32
32,8,38,32
32,8,38,32
32,8,38,32
48,16,64,3
48,16,64,3
48,16,64,3
48,16,64,3
48,16,64,3
48,16,64,3
48,16,64,3
48,16,64,3
48,16,64,3
48,16,64,3
48,16,64,3
48,16,64,3
48,16,64,3
48,16,64,3
48,16,64,3
48,16,64,3
48,16,64,3
48,16,64,3
48,16,64,3
48,16,64,3
48,16,64,3
80,20,64,128
80,20,64,128
80,20,64,128
80,20,64,128
80,20,64,128
80,20,64,128
80,20,64,128
80,20,64,128
80,20,64,128
80,20,64,128
80,20,64,128
80,20,64,128
80,20,64,128
80,20,64,128
80,20,64,128
80,20,64,128
80,20,64,128
80,20,64,128
80,20,64,128
80,20,64,128
80,20,64,128
208,42,8,13
208,42,8,13
208,42,8,13
208,42,8,13
208,42,8,13
208,42,8,13
208,42,8,13
208,42,8,13
208,42,8,13
208,42,8,13
208,42,8,13
208,42,8,13
208,42,8,13
208,42,8,13
208,42,8,13
208,42,8,13
208,42,8,13
208,42,8,13
208,42,8,13
208,42,8,13
208,42,8,13
32,8,32,4
32,8,32,4
32,8,32,4
32,8,32,4
32,8,32,4
32,8,32,4
32,8,32,4
32,8,32,4
32,8,32,4
32,8,32,4
32,8,32,4
32,8,32,4
32,8,32,4
32,8,32,4
32,8,32,4
32,8,32,4
32,8,32,4
32,8,32,4
32,8,32,4
32,8,32,4
32,8,32,4
40,10,128,13
40,10,128,13
40,10,128,13
40,10,128,13
40,10,128,13
40,10,128,13
40,10,128,13
40,10,128,13
40,10,128,13
40,10,128,13
40,10,128,13
40,10,128,13
40,10,128,13
40,10,128,13
40,10,128,13
40,10,128,13
40,10,128,13
40,10,128,13
40,10,128,13
40,10,128,13
40,10,128,13
96,160,8,1
96,160,8,1
96,160,8,1
96,160,8,1
96,160,8,1
96,160,8,1
96,160,8,1
96,160,8,1
96,160,8,1
96,160,8,1
96,160,8,1
96,160,8,1
96,160,8,1
96,160,8,1
96,160,8,1
96,160,8,1
96,160,8,1
96,160,8,1
96,160,8,1
96,160,8,1
96,160,8,1
480,160,8,1
480,160,8,1
480,160,8,1
480,160,8,1
480,160,8,1
480,160,8,1
480,160,8,1
480,160,8,1
480,160,8,1
480,160,8,1
480,160,8,1
480,160,8,1
480,160,8,1
480,160,8,1
480,160,8,1
480,160,8,1
480,160,8,1
480,160,8,1
480,160,8,1
480,160,8,1
480,160,8,1
20,4,128,128
20,4,128,128
20,4,128,128
20,4,128,128
20,4,128,128
20,4,128,128
20,4,128,128
20,4,128,128
20,4,128,128
20,4,128,128
20,4,128,128
20,4,128,128
20,4,128,128
20,4,128,128
20,4,128,128
20,4,128,128
20,4,128,128
20,4,128,128
20,4,128,128
20,4,128,128
20,4,128,128
20,4,128,52
20,4,128,52
20,4,128,52
20,4,128,52
20,4,128,52
20,4,128,52
20,4,128,52
20,4,128,52
20,4,128,52
20,4,128,52
20,4,128,52
20,4,128,52
20,4,128,52
20,4,128,52
20,4,128,52
20,4,128,52
20,4,128,52
20,4,128,52
20,4,128,52
20,4,128,52
20,4,128,52
20,4,64,26
20,4,64,26
20,4,64,26
20,4,64,26
20,4,64,26
20,4,64,26
20,4,64,26
20,4,64,26
20,4,64,26
20,4,64,26
20,4,64,26
20,4,64,26
20,4,64,26
20,4,64,26
20,4,64,26
20,4,64,26
20,4,64,26
20,4,64,26
20,4,64,26
20,4,64,26
20,4,64,26
160,32,16,12
160,32,16,12
160,32,16,12
160,32,16,12
160,32,16,12
160,32,16,12
160,32,16,12
160,32,16,12
160,32,16,12
160,32,16,12
160,32,16,12
160,32,16,12
160,32,16,12
160,32,16,12
160,32,16,12
160,32,16,12
160,32,16,12
160,32,16,12
160,32,16,12
160,32,16,12
160,32,16,12
20,4,64,10
20,4,64,10
20,4,64,10
20,4,64,10
20,4,64,10
20,4,64,10
20,4,64,10
20,4,64,10
20,4,64,10
20,4,64,10
20,4,64,10
20,4,64,10
20,4,64,10
20,4,64,10
20,4,64,10
20,4,64,10
20,4,64,10
20,4,64,10
20,4,64,10
20,4,64,10
20,4,64,10
4,8,64,64
4,8,64,64
4,8,64,64
4,8,64,64
4,8,64,64
4,8,64,64
4,8,64,64
4,8,64,64
4,8,64,64
4,8,64,64
4,8,64,64
4,8,64,64
4,8,64,64
4,8,64,64
4,8,64,64
4,8,64,64
4,8,64,64
4,8,64,64
4,8,64,64
4,8,64,64
4,8,64,64
52,11,32,13
52,11,32,13
52,11,32,13
52,11,32,13
52,11,32,13
52,11,32,13
52,11,32,13
52,11,32,13
52,11,32,13
52,11,32,13
52,11,32,13
52,11,32,13
52,11,32,13
52,11,32,13
52,11,32,13
52,11,32,13
52,11,32,13
52,11,32,13
52,11,32,13
52,11,32,13
52,11,32,13
20,4,128,90
20,4,128,90
20,4,128,90
20,4,128,90
20,4,128,90
20,4,128,90
20,4,128,90
20,4,128,90
20,4,128,90
20,4,128,90
20,4,128,90
20,4,128,90
20,4,128,90
20,4,128,90
20,4,128,90
20,4,128,90
20,4,128,90
20,4,128,90
20,4,128,90
20,4,128,90
20,4,128,90
40,8,64,64
40,8,64,64
40,8,64,64
40,8,64,64
40,8,64,64
40,8,64,64
40,8,64,64
40,8,64,64
40,8,64,64
40,8,64,64
40,8,64,64
40,8,64,64
40,8,64,64
40,8,64,64
40,8,64,64
40,8,64,64
40,8,64,64
40,8,64,64
40,8,64,64
40,8,64,64
40,8,64,64
20,4,128,116
20,4,128,116
20,4,128,116
20,4,128,116
20,4,128,116
20,4,128,116
20,4,128,116
20,4,128,116
20,4,128,116
20,4,128,116
20,4,128,116
20,4,128,116
20,4,128,116
20,4,128,116
20,4,128,116
20,4,128,116
20,4,128,116
20,4,128,116
20,4,128,116
20,4,128,116
20,4,128,116
40,8,64,52
40,8,64,52
40,8,64,52
40,8,64,52
40,8,64,52
40,8,64,52
40,8,64,52
40,8,64,52
40,8,64,52
40,8,64,52
40,8,64,52
40,8,64,52
40,8,64,52
40,8,64,52
40,8,64,52
40,8,64,52
40,8,64,52
40,8,64,52
40,8,64,52
40,8,64,52
40,8,64,52
20,13,64,64
20,13,64,64
20,13,64,64
20,13,64,64
20,13,64,64
20,13,64,64
20,13,64,64
20,13,64,64
20,13,64,64
20,13,64,64
20,13,64,64
20,13,64,64
20,13,64,64
20,13,64,64
20,13,64,64
20,13,64,64
20,13,64,64
20,13,64,64
20,13,64,64
20,13,64,64
20,13,64,64
20,8,38,32
20,8,38,32
20,8,38,32
20,8,38,32
20,8,38,32
20,8,38,32
20,8,38,32
20,8,38,32
20,8,38,32
20,8,38,32
20,8,38,32
20,8,38,32
20,8,38,32
20,8,38,32
20,8,38,32
20,8,38,32
20,8,38,32
20,8,38,32
20,8,38,32
20,8,38,32
20,8,38,32
72,16,16,16
72,16,16,16
72,16,16,16
72,16,16,16
72,16,16,16
72,16,16,16
72,16,16,16
