OH,OWB,ICB,OCB
40,8,64,4
40,8,64,4
40,8,64,4
40,8,64,4
40,8,64,8
40,8,64,8
40,8,64,8
40,8,64,8
40,8,64,8
80,16,64,20
80,16,64,20
80,16,64,20
80,16,64,20
80,16,64,20
80,16,64,1
80,16,64,1
80,16,64,1
80,16,64,1
80,16,64,1
40,8,64,58
40,8,64,58
40,8,64,58
40,8,64,58
40,8,64,58
36,10,128,256
36,10,128,256
36,10,128,256
36,10,128,256
36,10,128,256
12,4,64,64
12,4,64,64
12,4,64,64
12,4,64,64
12,4,64,64
160,32,64,1
160,32,64,1
160,32,64,1
160,32,64,1
160,32,64,1
10,3,128,256
10,3,128,256
10,3,128,256
10,3,128,256
10,3,128,256
56,12,64,20
56,12,64,20
56,12,64,20
56,12,64,20
56,12,64,20
20,4,64,2
20,4,64,2
20,4,64,2
20,4,64,2
20,4,64,2
56,12,64,26
56,12,64,26
56,12,64,26
56,12,64,26
56,12,64,26
3,3,128,256
3,3,128,256
3,3,128,256
3,3,128,256
3,3,128,256
120,32,32,4
120,32,32,4
120,32,32,4
120,32,32,4
120,32,32,4
288,80,1,16
288,80,1,16
288,80,1,16
288,80,1,16
288,80,1,16
108,32,32,32
108,32,32,32
108,32,32,32
108,32,32,32
108,32,32,32
13,3,128,128
13,3,128,128
13,3,128,128
13,3,128,128
13,3,128,128
20,4,64,4
20,4,64,4
20,4,64,4
20,4,64,4
20,4,64,4
29,8,32,32
29,8,32,32
29,8,32,32
29,8,32,32
29,8,32,32
13,3,128,154
13,3,128,154
13,3,128,154
13,3,128,154
13,3,128,154
20,4,128,116
20,4,128,116
20,4,128,116
20,4,128,116
20,4,128,116
32,8,32,26
32,8,32,26
32,8,32,26
32,8,32,26
32,8,32,26
56,12,64,39
56,12,64,39
56,12,64,39
56,12,64,39
56,12,64,39
26,7,128,39
26,7,128,39
26,7,128,39
26,7,128,39
26,7,128,39
40,8,64,64
40,8,64,64
40,8,64,64
40,8,64,64
40,8,64,64
32,8,128,6
32,8,128,6
32,8,128,6
32,8,128,6
32,8,128,6
12,12,64,64
12,12,64,64
12,12,64,64
12,12,64,64
12,12,64,64
80,40,16,16
80,40,16,16
80,40,16,16
80,40,16,16
80,40,16,16
480,160,8,1
480,160,8,1
480,160,8,1
480,160,8,1
480,160,8,1
48,20,16,64
48,20,16,64
48,20,16,64
48,20,16,64
48,20,16,64
480,160,8,1
480,160,8,1
480,160,8,1
480,160,8,1
480,160,8,1
40,12,32,64
40,12,32,64
40,12,32,64
40,12,32,64
40,12,32,64
16,32,64,32
16,32,64,32
16,32,64,32
16,32,64,32
16,32,64,32
52,11,32,39
52,11,32,39
52,11,32,39
52,11,32,39
52,11,32,39
20,4,64,4
20,4,64,4
20,4,64,4
20,4,64,4
20,4,64,4
32,8,32,23
32,8,32,23
32,8,32,23
32,8,32,23
32,8,32,23
52,11,32,7
52,11,32,7
52,11,32,7
52,11,32,7
52,11,32,7
40,10,64,26
40,10,64,26
40,10,64,26
40,10,64,26
40,10,64,26
64,13,64,13
64,13,64,13
64,13,64,13
64,13,64,13
64,13,64,13
104,26,32,8
104,26,32,8
104,26,32,8
104,26,32,8
104,26,32,8
10,4,64,3
10,4,64,3
10,4,64,3
10,4,64,3
10,4,64,3
14,3,128,116
14,3,128,116
14,3,128,116
14,3,128,116
14,3,128,116
120,32,32,32
120,32,32,32
120,32,32,32
120,32,32,32
120,32,32,32
13,3,128,231
13,3,128,231
13,3,128,231
13,3,128,231
13,3,128,231
128,26,16,7
128,26,16,7
128,26,16,7
128,26,16,7
128,26,16,7
48,16,32,32
48,16,32,32
48,16,32,32
48,16,32,32
48,16,32,32
60,32,32,32
60,32,32,32
60,32,32,32
60,32,32,32
60,32,32,32
167,42,8,16
167,42,8,16
167,42,8,16
167,42,8,16
167,42,8,16
60,32,32,32
60,32,32,32
60,32,32,32
60,32,32,32
60,32,32,32
32,40,64,64
32,40,64,64
32,40,64,64
32,40,64,64
32,40,64,64
40,8,64,7
40,8,64,7
40,8,64,7
40,8,64,7
40,8,64,7
26,6,64,52
26,6,64,52
26,6,64,52
26,6,64,52
26,6,64,52
10,8,38,32
10,8,38,32
10,8,38,32
10,8,38,32
10,8,38,32
32,8,32,7
32,8,32,7
32,8,32,7
32,8,32,7
32,8,32,7
160,32,16,8
160,32,16,8
160,32,16,8
160,32,16,8
160,32,16,8
64,13,32,58
64,13,32,58
64,13,32,58
64,13,32,58
64,13,32,58
10,2,64,32
10,2,64,32
10,2,64,32
10,2,64,32
10,2,64,32
94,21,16,32
94,21,16,32
94,21,16,32
94,21,16,32
94,21,16,32
24,32,32,32
24,32,32,32
24,32,32,32
24,32,32,32
24,32,32,32
84,32,32,32
84,32,32,32
84,32,32,32
84,32,32,32
84,32,32,32
120,32,32,20
120,32,32,20
120,32,32,20
120,32,32,20
120,32,32,20
7,3,128,128
7,3,128,128
7,3,128,128
7,3,128,128
7,3,128,128
6,5,128,512
6,5,128,512
6,5,128,512
6,5,128,512
6,5,128,512
20,5,256,512
20,5,256,512
20,5,256,512
20,5,256,512
20,5,256,512
48,32,32,32
48,32,32,32
48,32,32,32
48,32,32,32
48,32,32,32
80,20,64,128
80,20,64,128
80,20,64,128
80,20,64,128
80,20,64,128
64,32,16,16
64,32,16,16
64,32,16,16
64,32,16,16
64,32,16,16
480,128,8,16
480,128,8,16
480,128,8,16
480,128,8,16
480,128,8,16
8,8,64,64
8,8,64,64
8,8,64,64
8,8,64,64
8,8,64,64
72,16,64,3
72,16,64,3
72,16,64,3
72,16,64,3
72,16,64,3
18,4,64,64
18,4,64,64
18,4,64,64
18,4,64,64
18,4,64,64
4,2,64,64
4,2,64,64
4,2,64,64
4,2,64,64
4,2,64,64
6,7,128,64
6,7,128,64
6,7,128,64
6,7,128,64
6,7,128,64
32,8,32,13
32,8,32,13
32,8,32,13
32,8,32,13
32,8,32,13
40,8,64,29
40,8,64,29
40,8,64,29
40,8,64,29
40,8,64,29
192,80,1,16
192,80,1,16
192,80,1,16
192,80,1,16
192,80,1,16
64,16,64,16
64,16,64,16
64,16,64,16
64,16,64,16
64,16,64,16
13,3,256,26
13,3,256,26
13,3,256,26
13,3,256,26
13,3,256,26
80,16,64,16
80,16,64,16
80,16,64,16
80,16,64,16
80,16,64,16
48,20,64,128
48,20,64,128
48,20,64,128
48,20,64,128
48,20,64,128
160,40,16,2
160,40,16,2
160,40,16,2
160,40,16,2
160,40,16,2
224,45,1,2
224,45,1,2
224,45,1,2
224,45,1,2
224,45,1,2
20,4,128,26
20,4,128,26
20,4,128,26
20,4,128,26
20,4,128,26
20,4,128,52
20,4,128,52
20,4,128,52
20,4,128,52
20,4,128,52
10,4,64,16
10,4,64,16
10,4,64,16
10,4,64,16
10,4,64,16
12,3,128,128
12,3,128,128
12,3,128,128
12,3,128,128
12,3,128,128
36,8,64,2
36,8,64,2
36,8,64,2
36,8,64,2
36,8,64,2
80,20,16,26
80,20,16,26
80,20,16,26
80,20,16,26
80,20,16,26
10,2,64,15
10,2,64,15
10,2,64,15
10,2,64,15
10,2,64,15
26,7,128,32
26,7,128,32
26,7,128,32
26,7,128,32
26,7,128,32
40,8,64,52
40,8,64,52
40,8,64,52
40,8,64,52
40,8,64,52
23,8,32,32
23,8,32,32
23,8,32,32
23,8,32,32
23,8,32,32
40,10,256,45
40,10,256,45
40,10,256,45
40,10,256,45
40,10,256,45
104,42,8,16
104,42,8,16
104,42,8,16
104,42,8,16
104,42,8,16
20,4,64,4
20,4,64,4
20,4,64,4
20,4,64,4
20,4,64,4
16,32,64,64
16,32,64,64
16,32,64,64
16,32,64,64
16,32,64,64
26,6,64,128
26,6,64,128
26,6,64,128
26,6,64,128
26,6,64,128
8,8,64,64
8,8,64,64
8,8,64,64
8,8,64,64
8,8,64,64
20,8,32,32
20,8,32,32
20,8,32,32
20,8,32,32
20,8,32,32
26,6,64,90
26,6,64,90
26,6,64,90
26,6,64,90
26,6,64,90
12,3,256,256
12,3,256,256
12,3,256,256
12,3,256,256
12,3,256,256
20,4,128,13
20,4,128,13
20,4,128,13
20,4,128,13
20,4,128,13
40,8,64,2
40,8,64,2
40,8,64,2
40,8,64,2
40,8,64,2
7,7,64,32
7,7,64,32
7,7,64,32
7,7,64,32
7,7,64,32
8,5,256,128
8,5,256,128
8,5,256,128
8,5,256,128
8,5,256,128
52,13,64,26
52,13,64,26
52,13,64,26
52,13,64,26
52,13,64,26
45,12,64,64
45,12,64,64
45,12,64,64
45,12,64,64
45,12,64,64
104,26,32,10
104,26,32,10
104,26,32,10
104,26,32,10
104,26,32,10
40,10,256,52
40,10,256,52
40,10,256,52
40,10,256,52
40,10,256,52
32,8,38,26
32,8,38,26
32,8,38,26
32,8,38,26
32,8,38,26
224,45,16,16
224,45,16,16
224,45,16,16
224,45,16,16
224,45,16,16
13,4,256,128
13,4,256,128
13,4,256,128
13,4,256,128
13,4,256,128
20,5,256,26
20,5,256,26
20,5,256,26
20,5,256,26
20,5,256,26
4,8,64,64
4,8,64,64
4,8,64,64
4,8,64,64
4,8,64,64
32,8,64,32
32,8,64,32
32,8,64,32
32,8,64,32
32,8,64,32
104,26,32,15
104,26,32,15
104,26,32,15
104,26,32,15
80,20,64,7
80,20,64,7
80,20,64,7
80,20,64,7
20,13,64,64
20,13,64,64
20,13,64,64
20,13,64,64
56,16,64,64
56,16,64,64
56,16,64,64
56,16,64,64
32,8,32,4
32,8,32,4
32,8,32,4
32,8,32,4
32,8,32,1
32,8,32,1
32,8,32,1
32,8,32,1
23,8,32,32
23,8,32,32
23,8,32,32
23,8,32,32
84,42,8,16
84,42,8,16
84,42,8,16
84,42,8,16
16,40,64,64
16,40,64,64
16,40,64,64
16,40,64,64
4,10,64,256
4,10,64,256
4,10,64,256
4,10,64,256
8,8,32,32
8,8,32,32
8,8,32,32
8,8,32,32
20,4,64,2
20,4,64,2
20,4,64,2
20,4,64,2
108,32,32,32
108,32,32,32
108,32,32,32
108,32,32,32
40,12,64,64
40,12,64,64
40,12,64,64
40,12,64,64
14,5,128,512
14,5,128,512
14,5,128,512
14,5,128,512
480,160,1,6
480,160,1,6
480,160,1,6
480,160,1,6
160,40,64,20
160,40,64,20
160,40,64,20
160,40,64,20
20,4,64,20
20,4,64,20
20,4,64,20
20,4,64,20
18,4,128,128
18,4,128,128
18,4,128,128
18,4,128,128
26,7,128,52
26,7,128,52
26,7,128,52
26,7,128,52
8,10,32,128
8,10,32,128
8,10,32,128
8,10,32,128
80,16,64,5
80,16,64,5
80,16,64,5
80,16,64,5
8,8,64,64
8,8,64,64
8,8,64,64
8,8,64,64
32,8,32,29
32,8,32,29
32,8,32,29
32,8,32,29
32,8,64,64
32,8,64,64
32,8,64,64
32,8,64,64
48,16,64,2
48,16,64,2
48,16,64,2
48,16,64,2
64,40,64,16
64,40,64,16
64,40,64,16
64,40,64,16
20,8,128,6
20,8,128,6
20,8,128,6
20,8,128,6
24,8,64,64
24,8,64,64
24,8,64,64
24,8,64,64
11,3,384,256
11,3,384,256
11,3,384,256
11,3,384,256
64,13,32,7
64,13,32,7
64,13,32,7
64,13,32,7
24,20,16,64
24,20,16,64
24,20,16,64
24,20,16,64
40,8,64,26
40,8,64,26
40,8,64,26
40,8,64,26
7,2,64,2
7,2,64,2
7,2,64,2
7,2,64,2
90,23,32,32
90,23,32,32
90,23,32,32
90,23,32,32
128,32,64,64
128,32,64,64
128,32,64,64
128,32,64,64
6,6,64,128
6,6,64,128
6,6,64,128
6,6,64,128
120,32,32,32
120,32,32,32
120,32,32,32
120,32,32,32
13,4,256,77
13,4,256,77
13,4,256,77
13,4,256,77
52,13,64,10
52,13,64,10
52,13,64,10
52,13,64,10
64,32,64,64
64,32,64,64
64,32,64,64
64,32,64,64
10,3,128,128
10,3,128,128
10,3,128,128
10,3,128,128
20,4,64,32
20,4,64,32
20,4,64,32
20,4,64,32
480,160,1,8
480,160,1,8
480,160,1,8
480,160,1,8
480,128,8,16
480,128,8,16
480,128,8,16
480,128,8,16
40,8,64,52
40,8,64,52
40,8,64,52
40,8,64,52
10,2,64,3
10,2,64,3
10,2,64,3
10,2,64,3
256,52,1,16
256,52,1,16
256,52,1,16
256,52,1,16
52,13,64,23
52,13,64,23
52,13,64,23
52,13,64,23
120,32,32,16
120,32,32,16
120,32,32,16
120,32,32,16
52,52,1,16
52,52,1,16
52,52,1,16
52,52,1,16
120,32,32,23
120,32,32,23
120,32,32,23
120,32,32,23
32,7,64,64
32,7,64,64
32,7,64,64
32,7,64,64
26,7,128,45
26,7,128,45
26,7,128,45
26,7,128,45
64,13,64,26
64,13,64,26
64,13,64,26
64,13,64,26
80,16,64,13
80,16,64,13
80,16,64,13
80,16,64,13
63,42,8,16
63,42,8,16
63,42,8,16
63,42,8,16
20,4,64,2
20,4,64,2
20,4,64,2
20,4,64,2
40,8,64,58
40,8,64,58
40,8,64,58
40,8,64,58
10,2,64,3
10,2,64,3
10,2,64,3
10,2,64,3
48,32,16,16
48,32,16,16
48,32,16,16
48,32,16,16
154,52,1,16
154,52,1,16
154,52,1,16
154,52,1,16
80,16,16,10
80,16,16,10
80,16,16,10
80,16,16,10
20,4,64,64
20,4,64,64
20,4,64,64
20,4,64,64
13,3,128,103
13,3,128,103
13,3,128,103
13,3,128,103
18,5,256,512
18,5,256,512
18,5,256,512
18,5,256,512
16,16,64,32
16,16,64,32
16,16,64,32
16,16,64,32
120,32,32,4
120,32,32,4
120,32,32,4
120,32,32,4
13,4,256,90
13,4,256,90
13,4,256,90
13,4,256,90
32,8,32,2
32,8,32,2
32,8,32,2
32,8,32,2
120,32,32,16
120,32,32,16
120,32,32,16
120,32,32,16
80,16,32,32
80,16,32,32
80,16,32,32
80,16,32,32
80,32,64,16
80,32,64,16
80,32,64,16
80,32,64,16
40,8,64,10
40,8,64,10
40,8,64,10
40,8,64,10
24,10,128,64
24,10,128,64
24,10,128,64
24,10,128,64
20,4,64,5
20,4,64,5
20,4,64,5
20,4,64,5
160,80,1,16
160,80,1,16
160,80,1,16
160,80,1,16
256,52,1,12
256,52,1,12
256,52,1,12
256,52,1,12
112,32,64,64
112,32,64,64
112,32,64,64
112,32,64,64
120,32,32,26
120,32,32,26
120,32,32,26
120,32,32,26
160,32,64,45
160,32,64,45
160,32,64,45
160,32,64,45
20,5,512,32
20,5,512,32
20,5,512,32
20,5,512,32
26,7,128,20
26,7,128,20
26,7,128,20
26,7,128,20
9,2,64,16
9,2,64,16
9,2,64,16
9,2,64,16
120,32,32,7
120,32,32,7
120,32,32,7
120,32,32,7
112,23,16,29
112,23,16,29
112,23,16,29
112,23,16,29
96,32,32,32
96,32,32,32
96,32,32,32
96,32,32,32
32,8,38,32
32,8,38,32
32,8,38,32
32,8,38,32
7,13,64,64
7,13,64,64
7,13,64,64
7,13,64,64
32,80,1,16
32,80,1,16
32,80,1,16
32,80,1,16
32,8,32,20
32,8,32,20
32,8,32,20
32,8,32,20
72,16,64,16
72,16,64,16
72,16,64,16
72,16,64,16
10,2,64,16
10,2,64,16
10,2,64,16
10,2,64,16
40,10,32,64
40,10,32,64
40,10,32,64
40,10,32,64
16,32,64,16
16,32,64,16
16,32,64,16
16,32,64,16
7,8,32,32
7,8,32,32
7,8,32,32
7,8,32,32
32,7,128,45
32,7,128,45
32,7,128,45
32,7,128,45
80,20,64,39
80,20,64,39
80,20,64,39
80,20,64,39
32,8,32,16
32,8,32,16
32,8,32,16
32,8,32,16
11,3,128,256
11,3,128,256
11,3,128,256
11,3,128,256
32,8,32,32
32,8,32,32
32,8,32,32
32,8,32,32
20,4,64,10
20,4,64,10
20,4,64,10
20,4,64,10
64,13,64,52
64,13,64,52
64,13,64,52
64,13,64,52
128,32,64,2
128,32,64,2
128,32,64,2
128,32,64,2
7,7,128,64
7,7,128,64
7,7,128,64
7,7,128,64
160,32,64,13
160,32,64,13
160,32,64,13
160,32,64,13
14,4,128,128
14,4,128,128
14,4,128,128
14,4,128,128
4,8,38,32
4,8,38,32
4,8,38,32
4,8,38,32
168,64,16,32
168,64,16,32
168,64,16,32
168,64,16,32
160,32,64,15
160,32,64,15
160,32,64,15
160,32,64,15
20,4,128,128
20,4,128,128
20,4,128,128
20,4,128,128
96,160,1,8
96,160,1,8
96,160,1,8
96,160,1,8
36,10,128,64
36,10,128,64
36,10,128,64
36,10,128,64
14,3,128,128
14,3,128,128
14,3,128,128
14,3,128,128
128,26,32,13
128,26,32,13
128,26,32,13
128,26,32,13
52,13,64,16
52,13,64,16
52,13,64,16
52,13,64,16
32,7,64,13
32,7,64,13
32,7,64,13
32,7,64,13
80,16,32,20
80,16,32,20
80,16,32,20
80,16,32,20
20,7,64,128
20,7,64,128
20,7,64,128
20,7,64,128
32,7,128,13
32,7,128,13
32,7,128,13
32,7,128,13
20,4,64,15
20,4,64,15
20,4,64,15
20,4,64,15
84,32,32,32
84,32,32,32
84,32,32,32
84,32,32,32
128,26,16,10
128,26,16,10
128,26,16,10
128,26,16,10
80,16,32,32
80,16,32,32
80,16,32,32
80,16,32,32
60,32,32,32
60,32,32,32
60,32,32,32
60,32,32,32
7,8,32,32
7,8,32,32
7,8,32,32
7,8,32,32
8,2,64,16
8,2,64,16
8,2,64,16
8,2,64,16
40,8,64,1
40,8,64,1
40,8,64,1
40,8,64,1
13,6,64,128
13,6,64,128
13,6,64,128
13,6,64,128
80,32,64,16
80,32,64,16
80,32,64,16
80,32,64,16
13,8,32,128
13,8,32,128
13,8,32,128
13,8,32,128
40,16,64,16
40,16,64,16
40,16,64,16
40,16,64,16
96,40,64,64
96,40,64,64
96,40,64,64
96,40,64,64
13,3,256,154
13,3,256,154
13,3,256,154
13,3,256,154
40,10,128,52
40,10,128,52
40,10,128,52
40,10,128,52
20,4,64,32
20,4,64,32
20,4,64,32
20,4,64,32
128,32,16,16
128,32,16,16
128,32,16,16
128,32,16,16
52,13,64,64
52,13,64,64
52,13,64,64
52,13,64,64
14,3,128,90
14,3,128,90
14,3,128,90
14,3,128,90
80,16,64,13
80,16,64,13
80,16,64,13
80,16,64,13
13,8,32,6
13,8,32,6
13,8,32,6
13,8,32,6
120,32,32,23
120,32,32,23
120,32,32,23
120,32,32,23
13,3,128,128
13,3,128,128
13,3,128,128
13,3,128,128
16,16,64,3
16,16,64,3
16,16,64,3
16,16,64,3
160,32,64,10
160,32,64,10
160,32,64,10
160,32,64,10
40,8,64,5
40,8,64,5
40,8,64,5
40,8,64,5
20,4,64,7
20,4,64,7
20,4,64,7
20,4,64,7
32,7,128,58
32,7,128,58
32,7,128,58
32,7,128,58
12,8,64,64
12,8,64,64
12,8,64,64
12,8,64,64
80,20,32,103
80,20,32,103
80,20,32,103
80,20,32,103
32,8,38,10
32,8,38,10
32,8,38,10
32,8,38,10
20,8,32,32
20,8,32,32
20,8,32,32
20,8,32,32
13,3,128,26
13,3,128,26
13,3,128,26
13,3,128,26
32,13,64,32
32,13,64,32
32,13,64,32
32,13,64,32
40,8,64,8
40,8,64,8
40,8,64,8
40,8,64,8
6,5,256,128
6,5,256,128
6,5,256,128
6,5,256,128
8,8,64,64
8,8,64,64
8,8,64,64
8,8,64,64
11,6,64,128
11,6,64,128
11,6,64,128
11,6,64,128
23,7,64,64
23,7,64,64
23,7,64,64
23,7,64,64
23,6,128,128
23,6,128,128
23,6,128,128
23,6,128,128
80,20,128,32
80,20,128,32
80,20,128,32
80,20,128,32
6,4,64,32
6,4,64,32
6,4,64,32
6,4,64,32
375,84,1,8
375,84,1,8
375,84,1,8
375,84,1,8
24,8,64,64
24,8,64,64
24,8,64,64
24,8,64,64
20,8,32,32
20,8,32,32
20,8,32,32
20,8,32,32
56,20,64,32
56,20,64,32
56,20,64,32
56,20,64,32
288,160,8,1
288,160,8,1
288,160,8,1
288,160,8,1
32,8,32,32
32,8,32,32
32,8,32,32
32,8,32,32
10,2,64,3
10,2,64,3
10,2,64,3
10,2,64,3
32,16,64,64
32,16,64,64
32,16,64,64
32,16,64,64
37,11,32,64
37,11,32,64
37,11,32,64
37,11,32,64
13,3,128,52
13,3,128,52
13,3,128,52
13,3,128,52
8,4,64,2
8,4,64,2
8,4,64,2
8,4,64,2
20,4,64,5
20,4,64,5
20,4,64,5
20,4,64,5
32,8,38,29
32,8,38,29
32,8,38,29
32,8,38,29
32,7,128,26
32,7,128,26
32,7,128,26
32,7,128,26
40,8,64,64
40,8,64,64
40,8,64,64
40,8,64,64
120,32,32,16
120,32,32,16
120,32,32,16
120,32,32,16
1,2,64,16
1,2,64,16
1,2,64,16
1,2,64,16
26,6,64,90
26,6,64,90
26,6,64,90
26,6,64,90
40,16,32,32
40,16,32,32
40,16,32,32
40,16,32,32
32,8,64,16
32,8,64,16
32,8,64,16
32,8,64,16
96,40,64,16
96,40,64,16
96,40,64,16
96,40,64,16
32,8,32,10
32,8,32,10
32,8,32,10
32,8,32,10
40,8,64,13
40,8,64,13
40,8,64,13
40,8,64,13
13,26,16,32
13,26,16,32
13,26,16,32
13,26,16,32
60,32,32,32
60,32,32,32
60,32,32,32
60,32,32,32
4,8,64,64
4,8,64,64
4,8,64,64
4,8,64,64
36,10,256,64
36,10,256,64
36,10,256,64
36,10,256,64
160,32,64,3
160,32,64,3
160,32,64,3
160,32,64,3
13,3,128,180
13,3,128,180
13,3,128,180
13,3,128,180
58,13,64,64
58,13,64,64
58,13,64,64
58,13,64,64
32,32,64,64
32,32,64,64
32,32,64,64
32,32,64,64
16,16,64,64
16,16,64,64
16,16,64,64
16,16,64,64
80,16,64,13
80,16,64,13
80,16,64,13
80,16,64,13
12,32,32,32
12,32,32,32
12,32,32,32
12,32,32,32
80,16,32,10
80,16,32,10
80,16,32,10
80,16,32,10
224,45,1,8
224,45,1,8
224,45,1,8
224,45,1,8
80,20,16,39
80,20,16,39
80,20,16,39
80,20,16,39
20,4,128,77
20,4,128,77
20,4,128,77
20,4,128,77
104,21,16,7
104,21,16,7
104,21,16,7
104,21,16,7
96,32,32,32
96,32,32,32
96,32,32,32
96,32,32,32
80,40,64,64
80,40,64,64
80,40,64,64
80,40,64,64
256,52,1,16
256,52,1,16
256,52,1,16
256,52,1,16
40,8,64,1
40,8,64,1
40,8,64,1
40,8,64,1
28,6,128,128
28,6,128,128
28,6,128,128
28,6,128,128
24,16,64,3
24,16,64,3
24,16,64,3
24,16,64,3
80,16,32,4
80,16,32,4
80,16,32,4
80,16,32,4
23,8,32,32
23,8,32,32
23,8,32,32
23,8,32,32
40,8,64,20
40,8,64,20
40,8,64,20
40,8,64,20
80,16,32,26
80,16,32,26
80,16,32,26
80,16,32,26
11,4,256,128
11,4,256,128
11,4,256,128
11,4,256,128
12,5,64,256
12,5,64,256
12,5,64,256
12,5,64,256
13,3,128,26
13,3,128,26
13,3,128,26
13,3,128,26
32,20,32,128
32,20,32,128
32,20,32,128
32,20,32,128
26,8,32,32
26,8,32,32
26,8,32,32
26,8,32,32
36,32,32,32
36,32,32,32
36,32,32,32
36,32,32,32
32,7,128,90
32,7,128,90
32,7,128,90
32,7,128,90
20,5,512,13
20,5,512,13
20,5,512,13
20,5,512,13
20,5,128,154
20,5,128,154
20,5,128,154
20,5,128,154
39,26,16,32
39,26,16,32
39,26,16,32
39,26,16,32
160,32,64,32
160,32,64,32
160,32,64,32
160,32,64,32
160,40,64,13
160,40,64,13
160,40,64,13
160,40,64,13
12,32,32,32
12,32,32,32
12,32,32,32
12,32,32,32
40,10,128,7
40,10,128,7
40,10,128,7
40,10,128,7
64,40,16,64
64,40,16,64
64,40,16,64
64,40,16,64
480,160,8,1
480,160,8,1
480,160,8,1
480,160,8,1
28,6,128,64
28,6,128,64
28,6,128,64
28,6,128,64
32,8,32,4
32,8,32,4
32,8,32,4
32,8,32,4
21,7,128,64
21,7,128,64
21,7,128,64
21,7,128,64
32,7,64,45
32,7,64,45
32,7,64,45
32,7,64,45
6,3,128,256
6,3,128,256
6,3,128,256
6,3,128,256
20,4,64,39
20,4,64,39
20,4,64,39
20,4,64,39
7,3,128,256
7,3,128,256
7,3,128,256
7,3,128,256
20,10,128,64
20,10,128,64
20,10,128,64
20,10,128,64
120,32,32,23
120,32,32,23
120,32,32,23
120,32,32,23
32,16,32,32
32,16,32,32
32,16,32,32
32,16,32,32
84,32,32,32
84,32,32,32
84,32,32,32
84,32,32,32
96,32,32,32
96,32,32,32
96,32,32,32
96,32,32,32
45,13,32,64
45,13,32,64
45,13,32,64
45,13,32,64
32,8,32,13
32,8,32,13
32,8,32,13
32,8,32,13
240,160,1,8
240,160,1,8
240,160,1,8
240,160,1,8
18,5,256,128
18,5,256,128
18,5,256,128
18,5,256,128
7,2,64,3
7,2,64,3
7,2,64,3
7,2,64,3
32,8,32,29
32,8,32,29
32,8,32,29
32,8,32,29
16,7,64,64
16,7,64,64
16,7,64,64
16,7,64,64
40,8,64,20
40,8,64,20
40,8,64,20
40,8,64,20
16,10,256,64
16,10,256,64
16,10,256,64
16,10,256,64
40,8,64,3
40,8,64,3
40,8,64,3
40,8,64,3
12,4,128,128
12,4,128,128
12,4,128,128
12,4,128,128
29,7,64,128
29,7,64,128
29,7,64,128
29,7,64,128
10,4,64,64
10,4,64,64
10,4,64,64
10,4,64,64
120,32,32,4
120,32,32,4
120,32,32,4
120,32,32,4
8,3,128,256
8,3,128,256
8,3,128,256
8,3,128,256
72,32,32,32
72,32,32,32
72,32,32,32
72,32,32,32
24,7,128,64
24,7,128,64
24,7,128,64
24,7,128,64
160,32,64,58
160,32,64,58
160,32,64,58
160,32,64,58
32,7,64,20
32,7,64,20
32,7,64,20
32,7,64,20
13,4,256,256
13,4,256,256
13,4,256,256
13,4,256,256
4,4,64,64
4,4,64,64
4,4,64,64
4,4,64,64
10,4,64,64
10,4,64,64
10,4,64,64
10,4,64,64
20,7,64,64
20,7,64,64
20,7,64,64
20,7,64,64
72,16,32,32
72,16,32,32
72,16,32,32
72,16,32,32
48,32,32,32
48,32,32,32
48,32,32,32
48,32,32,32
32,8,32,32
32,8,32,32
32,8,32,32
32,8,32,32
104,26,32,16
104,26,32,16
104,26,32,16
104,26,32,16
20,8,64,16
20,8,64,16
20,8,64,16
20,8,64,16
4,8,32,32
4,8,32,32
4,8,32,32
4,8,32,32
32,7,64,29
32,7,64,29
32,7,64,29
32,7,64,29
64,13,64,7
64,13,64,7
64,13,64,7
64,13,64,7
120,32,32,32
120,32,32,32
120,32,32,32
120,32,32,32
256,52,1,5
256,52,1,5
256,52,1,5
256,52,1,5
6,4,64,16
6,4,64,16
6,4,64,16
6,4,64,16
240,64,16,29
240,64,16,29
240,64,16,29
240,64,16,29
10,2,64,58
10,2,64,58
10,2,64,58
10,2,64,58
29,8,32,6
29,8,32,6
29,8,32,6
29,8,32,6
32,7,64,20
32,7,64,20
32,7,64,20
32,7,64,20
480,160,1,3
480,160,1,3
480,160,1,3
480,160,1,3
160,32,64,7
160,32,64,7
160,32,64,7
160,32,64,7
40,8,64,20
40,8,64,20
40,8,64,20
40,8,64,20
72,32,32,32
72,32,32,32
72,32,32,32
72,32,32,32
40,8,64,58
40,8,64,58
40,8,64,58
40,8,64,58
40,10,128,39
40,10,128,39
40,10,128,39
40,10,128,39
32,8,38,20
32,8,38,20
32,8,38,20
32,8,38,20
36,32,32,32
36,32,32,32
36,32,32,32
36,32,32,32
64,20,64,64
64,20,64,64
64,20,64,64
64,20,64,64
160,32,64,1
160,32,64,1
160,32,64,1
160,32,64,1
256,52,1,15
256,52,1,15
256,52,1,15
256,52,1,15
40,10,128,32
40,10,128,32
40,10,128,32
40,10,128,32
16,4,64,64
16,4,64,64
16,4,64,64
16,4,64,64
48,32,64,16
48,32,64,16
48,32,64,16
48,32,64,16
160,32,64,2
160,32,64,2
160,32,64,2
160,32,64,2
160,32,64,15
160,32,64,15
160,32,64,15
160,32,64,15
8,2,64,64
8,2,64,64
