OH,OWB
72,32
72,32
72,32
72,32
72,32
72,32
72,32
72,32
72,32
72,32
72,32
72,32
72,32
72,32
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
84,32
84,32
84,32
84,32
84,32
84,32
84,32
84,32
84,32
84,32
84,32
84,32
84,32
84,32
84,32
84,32
84,32
84,32
84,32
84,32
84,32
84,32
84,32
84,32
84,32
84,32
84,32
84,32
84,32
84,32
84,32
84,32
84,32
84,32
84,32
84,32
84,32
84,32
84,32
84,32
84,32
84,32
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
40,16
40,16
40,16
40,16
40,16
40,16
40,16
40,16
40,16
40,16
40,16
40,16
40,16
40,16
40,16
40,16
40,16
40,16
40,16
40,16
40,16
104,26
104,26
104,26
104,26
104,26
104,26
104,26
104,26
104,26
104,26
104,26
104,26
104,26
104,26
104,26
104,26
104,26
104,26
104,26
104,26
104,26
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
10,2
10,2
10,2
10,2
10,2
10,2
10,2
10,2
10,2
10,2
10,2
10,2
10,2
10,2
10,2
10,2
10,2
10,2
10,2
10,2
10,2
480,160
480,160
480,160
480,160
480,160
480,160
480,160
480,160
480,160
480,160
480,160
480,160
480,160
480,160
480,160
480,160
480,160
480,160
480,160
480,160
480,160
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
47,11
47,11
47,11
47,11
47,11
47,11
47,11
47,11
47,11
47,11
47,11
47,11
47,11
47,11
47,11
47,11
47,11
47,11
47,11
47,11
47,11
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
28,6
28,6
28,6
28,6
28,6
28,6
28,6
28,6
28,6
28,6
28,6
28,6
28,6
28,6
28,6
28,6
28,6
28,6
28,6
28,6
28,6
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
128,40
128,40
128,40
128,40
128,40
128,40
128,40
128,40
128,40
128,40
128,40
128,40
128,40
128,40
128,40
128,40
128,40
128,40
128,40
128,40
128,40
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
56,20
56,20
56,20
56,20
56,20
56,20
56,20
56,20
56,20
56,20
56,20
56,20
56,20
56,20
56,20
56,20
56,20
56,20
56,20
56,20
56,20
48,32
48,32
48,32
48,32
48,32
48,32
48,32
48,32
48,32
48,32
48,32
48,32
48,32
48,32
48,32
48,32
48,32
48,32
48,32
48,32
48,32
47,13
47,13
47,13
47,13
47,13
47,13
47,13
47,13
47,13
47,13
47,13
47,13
47,13
47,13
47,13
47,13
47,13
47,13
47,13
47,13
47,13
32,11
32,11
32,11
32,11
32,11
32,11
32,11
32,11
32,11
32,11
32,11
32,11
32,11
32,11
32,11
32,11
32,11
32,11
32,11
32,11
32,11
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
32,26
32,26
32,26
32,26
32,26
32,26
32,26
32,26
32,26
32,26
32,26
32,26
32,26
32,26
32,26
32,26
32,26
32,26
32,26
32,26
32,26
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
12,4
12,4
12,4
12,4
12,4
12,4
12,4
12,4
12,4
12,4
12,4
12,4
12,4
12,4
12,4
12,4
12,4
12,4
12,4
12,4
12,4
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
42,21
42,21
42,21
42,21
42,21
42,21
42,21
42,21
42,21
42,21
42,21
42,21
42,21
42,21
42,21
42,21
42,21
42,21
42,21
42,21
42,21
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
12,10
12,10
12,10
12,10
12,10
12,10
12,10
12,10
12,10
12,10
12,10
12,10
12,10
12,10
12,10
12,10
12,10
12,10
12,10
12,10
12,10
45,13
45,13
45,13
45,13
45,13
45,13
45,13
45,13
45,13
45,13
45,13
45,13
45,13
45,13
45,13
45,13
45,13
45,13
45,13
45,13
45,13
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
64,32
64,32
64,32
64,32
64,32
64,32
64,32
64,32
64,32
64,32
64,32
64,32
64,32
64,32
64,32
64,32
64,32
64,32
64,32
64,32
64,32
240,64
240,64
240,64
240,64
240,64
240,64
240,64
240,64
240,64
240,64
240,64
240,64
240,64
240,64
240,64
240,64
240,64
240,64
240,64
240,64
240,64
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
14,3
14,3
14,3
14,3
14,3
14,3
14,3
14,3
14,3
14,3
14,3
14,3
14,3
14,3
14,3
14,3
14,3
14,3
14,3
14,3
14,3
12,8
12,8
12,8
12,8
12,8
12,8
12,8
12,8
12,8
12,8
12,8
12,8
12,8
12,8
12,8
12,8
12,8
12,8
12,8
12,8
12,8
4,10
4,10
4,10
4,10
4,10
4,10
4,10
4,10
4,10
4,10
4,10
4,10
4,10
4,10
4,10
4,10
4,10
4,10
4,10
4,10
4,10
80,32
80,32
80,32
80,32
80,32
80,32
80,32
80,32
80,32
80,32
80,32
80,32
80,32
80,32
80,32
80,32
80,32
80,32
80,32
80,32
80,32
10,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
7,2
7,2
7,2
7,2
7,2
7,2
7,2
7,2
7,2
7,2
7,2
7,2
7,2
7,2
7,2
7,2
7,2
7,2
7,2
7,2
7,2
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
16,5
16,5
16,5
16,5
16,5
16,5
16,5
16,5
16,5
16,5
16,5
16,5
16,5
16,5
16,5
16,5
16,5
16,5
16,5
16,5
16,5
5,3
5,3
5,3
5,3
5,3
5,3
5,3
5,3
5,3
5,3
5,3
5,3
5,3
5,3
5,3
5,3
5,3
5,3
5,3
5,3
5,3
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
2,4
2,4
2,4
2,4
2,4
2,4
2,4
2,4
2,4
2,4
2,4
2,4
2,4
2,4
2,4
2,4
2,4
2,4
2,4
2,4
2,4
26,52
26,52
26,52
26,52
26,52
26,52
26,52
26,52
26,52
26,52
26,52
26,52
26,52
26,52
26,52
26,52
26,52
26,52
26,52
26,52
26,52
10,2
10,2
10,2
10,2
10,2
10,2
10,2
10,2
10,2
10,2
10,2
10,2
10,2
10,2
10,2
10,2
10,2
10,2
10,2
10,2
10,2
14,3
14,3
14,3
14,3
14,3
14,3
14,3
14,3
14,3
14,3
14,3
14,3
14,3
14,3
14,3
14,3
14,3
14,3
14,3
14,3
14,3
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
24,32
24,32
24,32
24,32
24,32
24,32
24,32
24,32
24,32
24,32
24,32
24,32
24,32
24,32
24,32
24,32
24,32
24,32
24,32
24,32
24,32
37,13
37,13
37,13
37,13
37,13
37,13
37,13
37,13
37,13
37,13
37,13
37,13
37,13
37,13
37,13
37,13
37,13
37,13
37,13
37,13
37,13
47,11
47,11
47,11
47,11
47,11
47,11
47,11
47,11
47,11
47,11
47,11
47,11
47,11
47,11
47,11
47,11
47,11
47,11
47,11
47,11
47,11
32,16
32,16
32,16
32,16
32,16
32,16
32,16
32,16
32,16
32,16
32,16
32,16
32,16
32,16
32,16
32,16
32,16
32,16
32,16
32,16
32,16
23,8
23,8
23,8
23,8
23,8
23,8
23,8
23,8
23,8
23,8
23,8
23,8
23,8
23,8
23,8
23,8
23,8
23,8
23,8
23,8
23,8
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
112,45
112,45
112,45
112,45
112,45
112,45
112,45
112,45
112,45
112,45
112,45
112,45
112,45
112,45
112,45
112,45
112,45
112,45
112,45
112,45
112,45
21,6
21,6
21,6
21,6
21,6
21,6
21,6
21,6
21,6
21,6
21,6
21,6
21,6
21,6
21,6
21,6
21,6
21,6
21,6
21,6
21,6
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
18,4
18,4
18,4
18,4
18,4
18,4
18,4
18,4
18,4
18,4
18,4
18,4
18,4
18,4
18,4
18,4
18,4
18,4
18,4
18,4
18,4
26,8
26,8
26,8
26,8
26,8
26,8
26,8
26,8
26,8
26,8
26,8
26,8
26,8
26,8
26,8
26,8
26,8
26,8
26,8
26,8
26,8
28,8
28,8
28,8
28,8
28,8
28,8
28,8
28,8
28,8
28,8
28,8
28,8
28,8
28,8
28,8
28,8
28,8
28,8
28,8
28,8
28,8
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
128,32
128,32
128,32
128,32
128,32
128,32
128,32
128,32
128,32
128,32
128,32
128,32
128,32
128,32
128,32
128,32
128,32
128,32
128,32
128,32
128,32
104,21
104,21
104,21
104,21
104,21
104,21
104,21
104,21
104,21
104,21
104,21
104,21
104,21
104,21
104,21
104,21
104,21
104,21
104,21
104,21
104,21
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
72,20
72,20
72,20
72,20
72,20
72,20
72,20
72,20
72,20
72,20
72,20
72,20
72,20
72,20
72,20
72,20
72,20
72,20
72,20
72,20
72,20
64,13
64,13
64,13
64,13
64,13
64,13
64,13
64,13
64,13
64,13
64,13
64,13
64,13
64,13
64,13
64,13
64,13
64,13
64,13
64,13
64,13
480,160
480,160
480,160
480,160
480,160
480,160
480,160
480,160
480,160
480,160
480,160
480,160
480,160
480,160
480,160
480,160
480,160
480,160
480,160
480,160
480,160
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
32,16
32,16
32,16
32,16
32,16
32,16
32,16
32,16
32,16
32,16
32,16
32,16
32,16
32,16
32,16
32,16
32,16
32,16
32,16
32,16
32,16
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
135,45
135,45
135,45
135,45
135,45
135,45
135,45
135,45
135,45
135,45
135,45
135,45
135,45
135,45
135,45
135,45
135,45
135,45
135,45
135,45
135,45
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
128,26
128,26
128,26
128,26
128,26
128,26
128,26
128,26
128,26
128,26
128,26
128,26
128,26
128,26
128,26
128,26
128,26
128,26
128,26
128,26
128,26
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
16,4
16,4
16,4
16,4
16,4
16,4
16,4
16,4
16,4
16,4
16,4
16,4
16,4
16,4
16,4
16,4
16,4
16,4
16,4
16,4
16,4
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
128,26
128,26
128,26
128,26
128,26
128,26
128,26
128,26
128,26
128,26
128,26
128,26
128,26
128,26
128,26
128,26
128,26
128,26
128,26
128,26
128,26
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
14,4
14,4
14,4
14,4
14,4
14,4
14,4
14,4
14,4
14,4
14,4
14,4
14,4
14,4
14,4
14,4
14,4
14,4
14,4
14,4
14,4
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
11,3
11,3
11,3
11,3
11,3
11,3
11,3
11,3
11,3
11,3
11,3
11,3
11,3
11,3
11,3
11,3
11,3
11,3
11,3
11,3
11,3
160,40
160,40
160,40
160,40
160,40
160,40
160,40
160,40
160,40
160,40
160,40
160,40
160,40
160,40
160,40
160,40
160,40
160,40
160,40
160,40
160,40
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
94,21
94,21
94,21
94,21
94,21
94,21
94,21
94,21
94,21
94,21
94,21
94,21
94,21
94,21
94,21
94,21
94,21
94,21
94,21
94,21
94,21
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
56,12
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
20,5
112,23
112,23
112,23
112,23
112,23
112,23
112,23
112,23
112,23
112,23
112,23
112,23
112,23
112,23
112,23
112,23
112,23
112,23
112,23
112,23
112,23
52,13
52,13
52,13
52,13
52,13
52,13
52,13
52,13
52,13
52,13
52,13
52,13
52,13
52,13
52,13
52,13
52,13
52,13
52,13
52,13
52,13
32,32
32,32
32,32
32,32
32,32
32,32
32,32
32,32
32,32
32,32
32,32
32,32
32,32
32,32
32,32
32,32
32,32
32,32
32,32
32,32
32,32
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
12,12
12,12
12,12
12,12
12,12
12,12
12,12
12,12
12,12
12,12
12,12
12,12
12,12
12,12
12,12
12,12
12,12
12,12
12,12
12,12
12,12
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
80,20
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
168,64
168,64
168,64
168,64
168,64
168,64
168,64
168,64
168,64
168,64
168,64
168,64
168,64
168,64
168,64
168,64
168,64
168,64
168,64
168,64
168,64
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
26,7
26,7
26,7
26,7
26,7
26,7
26,7
26,7
26,7
26,7
26,7
26,7
26,7
26,7
26,7
26,7
26,7
26,7
26,7
26,7
26,7
10,3
10,3
10,3
10,3
10,3
10,3
10,3
10,3
10,3
10,3
10,3
10,3
10,3
10,3
10,3
10,3
10,3
10,3
10,3
10,3
10,3
4,10
4,10
4,10
4,10
4,10
4,10
4,10
4,10
4,10
4,10
4,10
4,10
4,10
4,10
4,10
4,10
4,10
4,10
4,10
4,10
4,10
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
37,11
37,11
37,11
37,11
37,11
37,11
37,11
37,11
37,11
37,11
37,11
37,11
37,11
37,11
37,11
37,11
37,11
37,11
37,11
37,11
37,11
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
40,10
14,4
14,4
14,4
14,4
14,4
14,4
14,4
14,4
14,4
14,4
14,4
14,4
14,4
14,4
14,4
14,4
14,4
14,4
14,4
14,4
14,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
80,16
104,26
104,26
104,26
104,26
104,26
104,26
104,26
104,26
104,26
104,26
104,26
104,26
104,26
104,26
104,26
104,26
104,26
104,26
104,26
104,26
104,26
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
20,8
23,12
23,12
23,12
23,12
23,12
23,12
23,12
23,12
23,12
23,12
23,12
23,12
23,12
23,12
23,12
23,12
23,12
23,12
23,12
23,12
23,12
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
32,8
20,7
20,7
20,7
20,7
20,7
20,7
20,7
20,7
20,7
20,7
20,7
20,7
20,7
20,7
20,7
20,7
20,7
20,7
20,7
20,7
20,7
26,11
26,11
26,11
26,11
26,11
26,11
26,11
26,11
26,11
26,11
26,11
26,11
26,11
26,11
26,11
26,11
26,11
26,11
26,11
26,11
26,11
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
26,6
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
120,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
12,32
12,32
12,32
12,32
12,32
12,32
12,32
12,32
12,32
12,32
12,32
12,32
12,32
12,32
12,32
12,32
12,32
12,32
12,32
12,32
12,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
160,32
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
40,8
